file,class,std,autocorr,entropy,f0
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1216.wav,audio,16141.3,0.98,5.22,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1280.wav,audio,19377.7,0.943,4.59,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1344.wav,audio,21395.8,0.943,5.43,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1408.wav,audio,12764.0,0.952,4.42,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1472.wav,audio,12087.8,0.971,5.05,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1536.wav,audio,19259.2,0.922,5.43,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1600.wav,audio,15159.9,0.951,4.67,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1664.wav,audio,19725.8,0.994,5.16,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1728.wav,audio,16141.3,0.98,5.22,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1792.wav,audio,19377.7,0.943,4.59,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1856.wav,audio,21395.8,0.943,5.43,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1920.wav,audio,12764.0,0.952,4.42,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_1984.wav,audio,12087.8,0.971,5.05,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2048.wav,audio,16679.9,0.984,5.37,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2112.wav,audio,14940.0,0.992,5.05,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2176.wav,audio,14653.9,0.944,5.11,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2240.wav,audio,20804.0,0.949,5.26,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2304.wav,audio,19567.0,0.962,4.96,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2368.wav,audio,16432.8,0.97,5.13,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2432.wav,audio,14114.6,0.981,5.0,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2496.wav,audio,14095.2,0.944,4.76,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2560.wav,audio,16679.9,0.984,5.37,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2624.wav,audio,14940.0,0.992,5.05,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2688.wav,audio,14653.9,0.944,5.11,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2752.wav,audio,20804.0,0.949,5.26,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2816.wav,audio,19567.0,0.962,4.96,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2880.wav,audio,16432.8,0.97,5.13,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_2944.wav,audio,14114.6,0.981,5.0,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_3008.wav,audio,14095.2,0.944,4.76,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_3072.wav,audio,16235.8,0.984,5.46,172.3
../data/addr_010000/samples/audios/audio_out/chunk_64/sample_3136.wav,audio,18363.1,0.961,4.95,172.3
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_0.wav,audio,21647.3,0.997,5.51,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_64.wav,audio,20482.5,0.992,5.73,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_128.wav,audio,17548.3,0.996,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_192.wav,audio,20125.6,0.984,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_256.wav,audio,17264.5,0.997,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_320.wav,audio,19184.8,0.998,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_384.wav,audio,21804.2,0.996,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_448.wav,audio,18784.8,0.963,5.63,172.3
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_512.wav,audio,21647.3,0.997,5.51,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_576.wav,audio,20482.5,0.992,5.73,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_640.wav,audio,17548.3,0.996,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_704.wav,audio,20125.6,0.984,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_768.wav,audio,17264.5,0.997,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_832.wav,audio,19184.8,0.998,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_896.wav,audio,21804.2,0.996,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_960.wav,audio,18178.5,0.997,5.65,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1024.wav,audio,18907.1,0.997,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1088.wav,audio,17427.4,0.973,5.54,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1152.wav,audio,19933.3,0.993,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1216.wav,audio,23399.0,0.989,5.26,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1280.wav,audio,20209.6,0.998,5.45,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1344.wav,audio,16982.4,0.988,5.4,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1408.wav,audio,23759.0,0.997,5.36,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,14203.3,0.947,5.47,172.3
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,18907.1,0.997,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,17427.4,0.973,5.54,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,19933.3,0.993,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,23399.0,0.989,5.26,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,20209.6,0.998,5.45,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,16982.4,0.988,5.4,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,23759.0,0.997,5.36,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,20682.7,0.996,5.72,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,19581.5,0.994,5.61,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,20909.3,0.983,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,18957.9,0.996,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,20137.6,0.995,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,22036.0,0.998,5.59,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,19863.8,0.966,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,22965.8,0.992,5.53,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,14346.3,0.984,5.48,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,19581.5,0.994,5.61,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,20909.3,0.983,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,18957.9,0.996,5.63,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,20137.6,0.995,5.55,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,22036.0,0.998,5.59,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,19863.8,0.966,5.64,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,22965.8,0.992,5.53,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,21634.9,0.992,5.48,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,20958.4,0.993,5.68,86.1
../data/addr_010000/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,21434.4,0.998,5.4,86.1
