ADDR,DATA
0x011E,0x8AB0
0x011F,0x8A20
0x0120,0x8900
0x0121,0x8870
0x0122,0x87A0
0x0123,0x8759
0x0124,0x86E2
0x0125,0x86E0
0x0126,0x86C0
0x0127,0x8660
0x0128,0x85D0
0x0129,0x8560
0x012A,0x8600
0x012B,0x8570
0x012C,0x8510
0x012D,0x8350
0x012E,0x80A0
0x012F,0x7EE0
0x0130,0x7DA0
0x0131,0x7B90
0x0132,0x79F0
0x0133,0x78D0
0x0134,0x7730
0x0135,0x75D0
0x0136,0x73B0
0x0137,0x71C0
0x0138,0x7050
0x0139,0x6E30
0x013A,0x6C80
0x013B,0x6AA0
0x013C,0x6870
0x013D,0x6640
0x013E,0x6490
0x013F,0x6300
0x0140,0x6170
0x0141,0x5FE0
0x0142,0x5D20
0x0143,0x5B00
0x0144,0x58B0
0x0145,0x5610
0x0146,0x5430
0x0147,0x52E9
0x0148,0x5202
0x0149,0x50B0
0x014A,0x4F00
0x014B,0x4CE0
0x014C,0x4BF0
0x014D,0x4BC0
0x014E,0x4BA0
0x014F,0x4C60
0x0150,0x4D50
0x0151,0x4D90
0x0152,0x4F40
0x0153,0x5090
0x0154,0x5140
0x0155,0x5330
0x0156,0x5640
0x0157,0x5820
0x0158,0x5970
0x0159,0x5B30
0x015A,0x5E40
0x015B,0x6150
0x015C,0x63F0
0x015D,0x65E0
0x015E,0x6730
0x015F,0x6900
0x0160,0x6B00
0x0161,0x6C10
0x0162,0x6CD0
0x0163,0x6E30
0x0164,0x7070
0x0165,0x7220
0x0166,0x7380
0x0167,0x74E0
0x0168,0x76C0
0x0169,0x7850
0x016A,0x7A90
0x016B,0x7CE0
0x016C,0x8040
0x016D,0x8250
0x016E,0x8380
0x016F,0x84A0
0x0170,0x8570
0x0171,0x8720
0x0172,0x8840
0x0173,0x8990
0x0174,0x8A80
0x0175,0x8B50
0x0176,0x8B70
0x0177,0x8B20
0x0178,0x8B70
0x0179,0x8B80
0x017A,0x8D30
0x017B,0x8E20
0x017C,0x8F50
0x017D,0x9030
0x017E,0x9130
0x017F,0x9280
0x0180,0x9440
0x0181,0x9590
0x0182,0x9600
0x0183,0x9720
0x0184,0x9800
0x0185,0x9920
0x0186,0x9920
0x0187,0x99E0
0x0188,0x9A50
0x0189,0x9AF0
0x018A,0x9A20
0x018B,0x9960
0x018C,0x98D0
0x018D,0x97AC
0x018E,0x9680
0x018F,0x9419
0x0190,0x9143
0x0191,0x8F73
0x0192,0x8CE1
0x0193,0x8A9F
0x0194,0x87EF
0x0195,0x85C0
0x0196,0x8340
0x0197,0x80E0
0x0198,0x7E30
0x0199,0x7BE0
0x019A,0x79A0
0x019B,0x7750
0x019C,0x73F0
0x019D,0x7170
0x019E,0x6E70
0x019F,0x6CB0
0x01A0,0x6A70
0x01A1,0x6840
0x01A2,0x6690
0x01A3,0x64F0
0x01A4,0x6350
0x01A5,0x6180
0x01A6,0x6020
0x01A7,0x5EF0
0x01A8,0x5D50
0x01A9,0x5D10
0x01AA,0x5D10
0x01AB,0x5C20
0x01AC,0x5C30
0x01AD,0x5CC0
0x01AE,0x5CE0
0x01AF,0x5D40
0x01B0,0x5E60
0x01B1,0x5DE8
0x01B2,0x5E02
0x01B3,0x5F30
0x01B4,0x5F90
0x01B5,0x5F90
0x01B6,0x5FE0
0x01B7,0x6090
0x01B8,0x6150
0x01B9,0x6240
0x01BA,0x6360
0x01BB,0x63E0
0x01BC,0x6450
0x01BD,0x64C0
0x01BE,0x6580
0x01BF,0x66A0
0x01C0,0x67F0
0x01C1,0x6850
0x01C2,0x68D0
0x01C3,0x6900
0x01C4,0x69E0
0x01C5,0x6B20
0x01C6,0x6CD0
0x01C7,0x6E00
0x01C8,0x6E60
0x01C9,0x6E60
0x01CA,0x6F00
0x01CB,0x6F80
0x01CC,0x7070
0x01CD,0x71C0
0x01CE,0x7290
0x01CF,0x7300
0x01D0,0x7360
0x01D1,0x74D0
0x01D2,0x7620
0x01D3,0x76F0
0x01D4,0x7810
0x01D5,0x7A38
0x01D6,0x7C52
0x01D7,0x7F20
0x01D8,0x8230
0x01D9,0x8420
0x01DA,0x86F0
0x01DB,0x8940
0x01DC,0x8C60
0x01DD,0x8E90
0x01DE,0x9010
0x01DF,0x9230
0x01E0,0x9430
0x01E1,0x9620
0x01E2,0x9740
0x01E3,0x98A0
0x01E4,0x9980
0x01E5,0x9AE0
0x01E6,0x9BE0
0x01E7,0x9CD0
0x01E8,0x9D60
0x01E9,0x9EA8
0x01EA,0x9F52
0x01EB,0x9F10
0x01EC,0x9E80
0x01ED,0x9EB0
0x01EE,0x9E10
0x01EF,0x9CF0
0x01F0,0x9B20
0x01F1,0x99C0
0x01F2,0x9800
0x01F3,0x96F0
0x01F4,0x9590
0x01F5,0x93A0
0x01F6,0x9220
0x01F7,0x9120
0x01F8,0x8FB0
0x01F9,0x8D10
0x01FA,0x8B40
0x01FB,0x8A80
0x01FC,0x8930
0x01FD,0x87D0
0x01FE,0x8720
0x01FF,0x8660
0x0200,0x7B60
0x0201,0x7A90
0x0202,0x7A30
0x0203,0x7820
0x0204,0x7530
0x0205,0x7220
0x0206,0x6E10
0x0207,0x6A30
0x0208,0x67F0
0x0209,0x66A0
0x020A,0x64F0
0x020B,0x63F0
0x020C,0x6230
0x020D,0x60C0
0x020E,0x5F00
0x020F,0x5DE0
0x0210,0x5E30
0x0211,0x5E30
0x0212,0x5E90
0x0213,0x5F00
0x0214,0x5FF0
0x0215,0x6050
0x0216,0x6210
0x0217,0x64E0
0x0218,0x67B0
0x0219,0x6940
0x021A,0x6B30
0x021B,0x6E60
0x021C,0x7240
0x021D,0x7630
0x021E,0x7900
0x021F,0x7C10
0x0220,0x7EF0
0x0221,0x8200
0x0222,0x8420
0x0223,0x87B0
0x0224,0x8A50
0x0225,0x8D4C
0x0226,0x8F80
0x0227,0x9131
0x0228,0x9351
0x0229,0x96E3
0x022A,0x9A61
0x022B,0x9D3F
0x022C,0x9EFF
0x022D,0xA0C0
0x022E,0xA360
0x022F,0xA4D0
0x0230,0xA6A0
0x0231,0xA8F0
0x0232,0xAB10
0x0233,0xAB90
0x0234,0xAD80
0x0235,0xAE10
0x0236,0xAEE0
0x0237,0xAFD0
0x0238,0xB1B0
0x0239,0xB1F0
0x023A,0xB0C0
0x023B,0xAFD0
0x023C,0xAF90
0x023D,0xAF90
0x023E,0xB0B0
0x023F,0xB180
0x0240,0xB150
0x0241,0xB2A0
0x0242,0xB450
0x0243,0xB3D0
0x0244,0xB4F0
0x0245,0xB520
0x0246,0xB730
0x0247,0xB820
0x0248,0xB980
0x0249,0xB94C
0x024A,0xBBC0
0x024B,0xBD20
0x024C,0xBBC0
0x024D,0xBB30
0x024E,0xBB90
0x024F,0xBA6F
0x0250,0xB8EF
0x0251,0xB920
0x0252,0xB8C0
0x0253,0xB760
0x0254,0xB570
0x0255,0xB300
0x0256,0xB110
0x0257,0xAF30
0x0258,0xAD00
0x0259,0xA990
0x025A,0xA3E0
0x025B,0xA060
0x025C,0x9CD0
0x025D,0x98F0
0x025E,0x9380
0x025F,0x8F80
0x0260,0x8AF0
0x0261,0x8600
0x0262,0x8110
0x0263,0x7CE0
0x0264,0x7930
0x0265,0x7720
0x0266,0x73B0
0x0267,0x7010
0x0268,0x6D30
0x0269,0x69E0
0x026A,0x67B0
0x026B,0x6750
0x026C,0x65E0
0x026D,0x64E0
0x026E,0x62F0
0x026F,0x6305
0x0270,0x6211
0x0271,0x6140
0x0272,0x6120
0x0273,0x615F
0x0274,0x61BF
0x0275,0x62D0
0x0276,0x6420
0x0277,0x6510
0x0278,0x6580
0x0279,0x6660
0x027A,0x6850
0x027B,0x6980
0x027C,0x6A70
0x027D,0x6B80
0x027E,0x6C80
0x027F,0x6DD0
0x0280,0x6EF0
0x0281,0x70A0
0x0282,0x7260
0x0283,0x7440
0x0284,0x7680
0x0285,0x7750
0x0286,0x77E0
0x0287,0x7910
0x0288,0x79C0
0x0289,0x79D0
0x028A,0x79C0
0x028B,0x7B10
0x028C,0x7B50
0x028D,0x7D90
0x028E,0x7E90
0x028F,0x8020
0x0290,0x80D0
0x0291,0x8160
0x0292,0x8260
0x0293,0x83E0
0x0294,0x8680
0x0295,0x8800
0x0296,0x89D0
0x0297,0x8AE0
0x0298,0x8CD0
0x0299,0x8EC0
0x029A,0x9170
0x029B,0x9440
0x029C,0x9600
0x029D,0x9830
0x029E,0x99C0
0x029F,0x9CA0
0x02A0,0x9F20
0x02A1,0xA120
0x02A2,0xA3A0
0x02A3,0xA700
0x02A4,0xAA40
0x02A5,0xACA0
0x02A6,0xAE20
0x02A7,0xAF40
0x02A8,0xB180
0x02A9,0xB330
0x02AA,0xB520
0x02AB,0xB710
0x02AC,0xB770
0x02AD,0xB740
0x02AE,0xB6B0
0x02AF,0xB680
0x02B0,0xB640
0x02B1,0xB5E0
0x02B2,0xB490
0x02B3,0xB2A0
0x02B4,0xB030
0x02B5,0xADE0
0x02B6,0xAB40
0x02B7,0xA8C5
0x02B8,0xA611
0x02B9,0xA250
0x02BA,0x9EA0
0x02BB,0x9B8F
0x02BC,0x97BF
0x02BD,0x9440
0x02BE,0x9130
0x02BF,0x8DA0
0x02C0,0x8A20
0x02C1,0x8840
0x02C2,0x8560
0x02C3,0x8260
0x02C4,0x7FE0
0x02C5,0x7DD0
0x02C6,0x7CE0
0x02C7,0x7AF0
0x02C8,0x78D0
0x02C9,0x76F0
0x02CA,0x7630
0x02CB,0x7500
0x02CC,0x7440
0x02CD,0x7320
0x02CE,0x71C0
0x02CF,0x7070
0x02D0,0x6EF0
0x02D1,0x6CB0
0x02D2,0x6B20
0x02D3,0x6A40
0x02D4,0x6880
0x02D5,0x6580
0x02D6,0x6350
0x02D7,0x61A0
0x02D8,0x6110
0x02D9,0x6020
0x02DA,0x5EC0
0x02DB,0x5DE0
0x02DC,0x5DA0
0x02DD,0x5DE0
0x02DE,0x5EA0
0x02DF,0x5E30
0x02E0,0x5D70
0x02E1,0x5CC0
0x02E2,0x5BA0
0x02E3,0x5A00
0x02E4,0x5860
0x02E5,0x58E0
0x02E6,0x59D0
0x02E7,0x59A0
0x02E8,0x5820
0x02E9,0x5760
0x02EA,0x5730
0x02EB,0x5670
0x02EC,0x5710
0x02ED,0x5850
0x02EE,0x5920
0x02EF,0x5A00
0x02F0,0x5AD0
0x02F1,0x5BD0
0x02F2,0x5DA0
0x02F3,0x6000
0x02F4,0x6300
0x02F5,0x6580
0x02F6,0x6810
0x02F7,0x6AD0
0x02F8,0x6E70
0x02F9,0x70E0
0x02FA,0x74E0
0x02FB,0x7970
0x02FC,0x7C20
0x02FD,0x7E80
0x02FE,0x80B0
0x02FF,0x8355
0x0300,0x8511
0x0301,0x87E0
0x0302,0x8AB0
0x0303,0x8DAF
0x0304,0x8FAF
0x0305,0x9160
0x0306,0x92C0
0x0307,0x93D0
0x0308,0x94C0
0x0309,0x9580
0x030A,0x9690
0x030B,0x9720
0x030C,0x9810
0x030D,0x9860
0x030E,0x9960
0x030F,0x9AB0
0x0310,0x9AE0
0x0311,0x9B20
