ADDR,DATA
0x162,0x70
0x163,0xF0
0x164,0x20
0x165,0x40
0x166,0x30
0x167,0x50
0x168,0x90
0x169,0xD0
0x16A,0xB0
0x16B,0x40
0x16C,0x60
0x16D,0x30
0x16E,0x70
0x16F,0xD0
0x170,0x30
0x171,0x30
0x172,0xC0
0x173,0xC0
0x174,0x50
0x175,0x10
0x176,0xA0
0x177,0x60
0x178,0x90
0x179,0xE0
0x17A,0xD0
0x17B,0x40
0x17C,0x80
0x17D,0xF0
0x17E,0xC0
0x17F,0xE0
0x180,0xB0
0x181,0x00
0x182,0xB0
0x183,0x40
0x184,0x20
0x185,0x00
0x186,0xD0
0x187,0x80
0x188,0xB0
0x189,0x70
0x18A,0x10
0x18B,0xA0
0x18C,0xC0
0x18D,0x20
0x18E,0x50
0x18F,0x30
0x190,0x30
0x191,0xD0
0x192,0xC0
0x193,0xD0
0x194,0x70
0x195,0x10
0x196,0xA0
0x197,0x10
0x198,0x70
0x199,0x40
0x19A,0xD0
0x19B,0x30
0x19C,0xF0
0x19D,0x10
0x19E,0xE0
0x19F,0x70
0x1A0,0x50
0x1A1,0xE0
0x1A2,0x20
0x1A3,0x20
0x1A4,0xF0
0x1A5,0xF0
0x1A6,0xD0
0x1A7,0xD0
0x1A8,0x20
0x1A9,0x60
0x1AA,0x00
0x1AB,0x60
0x1AC,0xB0
0x1AD,0xE0
0x1AE,0x00
0x1AF,0xC0
0x1B0,0x00
0x1B1,0xD0
0x1B2,0x80
0x1B3,0xD0
0x1B4,0x50
0x1B5,0x40
0x1B6,0x40
0x1B7,0x80
0x1B8,0xF0
0x1B9,0xF0
0x1BA,0xC0
0x1BB,0xE0
0x1BC,0xB0
0x1BD,0x30
0x1BE,0x50
0x1BF,0x20
0x1C0,0xF0
0x1C1,0x30
0x1C2,0xC0
0x1C3,0x40
0x1C4,0x60
0x1C5,0xE0
0x1C6,0xD0
0x1C7,0x50
0x1C8,0x80
0x1C9,0x00
0x1CA,0x10
0x1CB,0x30
0x1CC,0xE0
0x1CD,0x50
0x1CE,0xD0
0x1CF,0xE0
0x1D0,0xD0
0x1D1,0x20
0x1D2,0xC0
0x1D3,0x10
0x1D4,0x20
0x1D5,0xA0
0x1D6,0xE0
0x1D7,0x10
0x1D8,0x80
0x1D9,0xC0
0x1DA,0x50
0x1DB,0xF0
0x1DC,0x40
0x1DD,0x50
0x1DE,0x70
0x1DF,0x80
0x1E0,0x60
0x1E1,0xD0
0x1E2,0x40
0x1E3,0x70
0x1E4,0x90
0x1E5,0xB0
0x1E6,0xC0
0x1E7,0x90
0x1E8,0xF0
0x1E9,0x10
0x1EA,0x80
0x1EB,0x80
0x1EC,0x30
0x1ED,0xB0
0x1EE,0x50
0x1EF,0xA0
0x1F0,0x90
0x1F1,0x40
0x1F2,0xB0
0x1F3,0x40
0x1F4,0x70
0x1F5,0x10
0x1F6,0xB0
0x1F7,0x70
0x1F8,0x40
0x1F9,0x10
0x1FA,0xA0
0x1FB,0xB0
0x1FC,0x00
0x1FD,0xB0
0x1FE,0xE0
0x1FF,0x20
0x200,0xA0
0x201,0x20
0x202,0xC0
0x203,0xA0
0x204,0x40
0x205,0x50
0x206,0x50
0x207,0xA0
0x208,0x20
0x209,0x90
0x20A,0xD0
0x20B,0x40
0x20C,0x10
0x20D,0x10
0x20E,0x90
0x20F,0x50
0x210,0x70
0x211,0x20
0x212,0x20
0x213,0xA0
0x214,0x00
0x215,0x80
0x216,0x30
0x217,0xB0
0x218,0xC0
0x219,0x40
0x21A,0x30
0x21B,0x60
0x21C,0x20
0x21D,0x40
0x21E,0xF0
0x21F,0x90
0x220,0xA0
0x221,0x90
0x222,0xB0
0x223,0x10
0x224,0x00
0x225,0xA0
0x226,0x00
0x227,0x60
0x228,0xF0
0x229,0xC0
0x22A,0x00
0x22B,0x30
0x22C,0x00
0x22D,0xA0
0x22E,0xF0
0x22F,0x60
0x230,0x80
0x231,0x60
0x232,0xB0
0x233,0xD0
0x234,0x60
0x235,0x50
0x236,0xF0
0x237,0x80
0x238,0x10
0x239,0x40
0x23A,0x20
0x23B,0xD0
0x23C,0xC0
0x23D,0xD0
0x23E,0x90
0x23F,0x90
0x240,0x90
0x241,0x10
0x242,0xF0
0x243,0x80
0x244,0xA0
0x245,0xC0
0x246,0xA0
0x247,0xE0
0x248,0x70
0x249,0x60
0x24A,0x30
0x24B,0x50
0x24C,0x90
0x24D,0xD0
0x24E,0x70
0x24F,0x40
0x250,0x90
0x251,0xA0
0x252,0x70
0x253,0x00
0x254,0xA0
0x255,0xB0
0x256,0x20
0x257,0xD0
0x258,0x20
0x259,0xB0
0x25A,0x40
0x25B,0x10
0x25C,0xC0
0x25D,0x40
0x25E,0x30
0x25F,0x60
0x260,0xF0
0x261,0x20
0x262,0x50
0x263,0xF0
0x264,0x20
0x265,0x20
0x266,0x30
0x267,0xA0
0x268,0xF0
0x269,0x30
0x26A,0xB0
0x26B,0xF0
0x26C,0xB0
0x26D,0x80
0x26E,0x60
0x26F,0x50
0x270,0x50
0x271,0x50
0x272,0xE0
0x273,0x50
0x274,0x70
0x275,0x20
0x276,0xB0
0x277,0xE0
0x278,0x40
0x279,0x00
0x27A,0xA0
0x27B,0x10
0x27C,0x60
0x27D,0xF0
0x27E,0x80
0x27F,0x60
0x280,0xE0
0x281,0xC0
0x282,0x30
0x283,0x30
0x284,0x70
0x285,0xF0
0x286,0xE0
0x287,0x30
0x288,0xE0
0x289,0xD0
0x28A,0x10
0x28B,0xB0
0x28C,0x50
0x28D,0x60
0x28E,0xF0
0x28F,0xE0
0x290,0xE0
0x291,0xE0
0x292,0xC0
0x293,0xC0
0x294,0xC0
0x295,0xA0
0x296,0xD0
0x297,0x40
0x298,0xD0
0x299,0xD0
0x29A,0x70
0x29B,0x10
0x29C,0xF0
0x29D,0xB0
0x29E,0x50
0x29F,0x10
0x2A0,0xA0
0x2A1,0x70
0x2A2,0xA0
0x2A3,0x60
0x2A4,0xF0
0x2A5,0xF0
0x2A6,0xE0
0x2A7,0x30
0x2A8,0x30
0x2A9,0xD0
0x2AA,0x70
0x2AB,0x70
0x2AC,0x20
0x2AD,0x30
0x2AE,0x70
0x2AF,0xB0
0x2B0,0xD0
0x2B1,0x90
0x2B2,0xE0
0x2B3,0x00
0x2B4,0xD0
0x2B5,0x50
0x2B6,0x10
0x2B7,0xD0
0x2B8,0xA0
0x2B9,0x90
0x2BA,0x00
0x2BB,0x00
0x2BC,0x40
0x2BD,0x90
0x2BE,0x00
0x2BF,0x00
0x2C0,0x80
0x2C1,0x90
0x2C2,0x00
0x2C3,0x50
0x2C4,0x70
0x2C5,0x20
0x2C6,0xF0
0x2C7,0x70
0x2C8,0x90
0x2C9,0x80
0x2CA,0x60
0x2CB,0x60
0x2CC,0x20
0x2CD,0x70
0x2CE,0x90
0x2CF,0xA0
0x2D0,0xD0
0x2D1,0x30
0x2D2,0xB0
0x2D3,0xD0
0x2D4,0x80
0x2D5,0x90
0x2D6,0x40
0x2D7,0xB0
0x2D8,0x10
0x2D9,0xF0
0x2DA,0x20
0x2DB,0xB0
0x2DC,0x70
0x2DD,0x40
0x2DE,0x70
0x2DF,0x10
0x2E0,0xC0
0x2E1,0x20
0x2E2,0xA0
0x2E3,0xC0
0x2E4,0x10
0x2E5,0x20
0x2E6,0x40
0x2E7,0xE0
0x2E8,0xE0
0x2E9,0xA0
0x2EA,0x00
0x2EB,0x60
0x2EC,0x50
0x2ED,0x80
0x2EE,0xA0
0x2EF,0x50
0x2F0,0xD0
0x2F1,0x90
0x2F2,0x80
0x2F3,0x70
0x2F4,0xF0
0x2F5,0x90
0x2F6,0xC0
0x2F7,0x30
0x2F8,0x30
0x2F9,0x80
0x2FA,0x80
0x2FB,0xE0
0x2FC,0x80
0x2FD,0x30
0x2FE,0x20
0x2FF,0x00
0x300,0x80
0x301,0x60
0x302,0x10
0x303,0x50
0x304,0x40
0x305,0x30
0x306,0x70
0x307,0x60
0x308,0x60
0x309,0x30
0x30A,0x80
0x30B,0x60
0x30C,0x50
0x30D,0x00
0x30E,0x80
0x30F,0xB0
0x310,0x20
0x311,0x00
0x312,0x00
0x313,0x30
0x314,0x60
0x315,0xF0
0x316,0x50
0x317,0x60
0x318,0x80
0x319,0x30
0x31A,0x20
0x31B,0x80
0x31C,0x90
0x31D,0x70
0x31E,0xB0
0x31F,0x30
0x320,0x60
0x321,0x60
0x322,0x60
0x323,0x30
0x324,0xA0
0x325,0x60
0x326,0x80
0x327,0x00
0x328,0xC0
0x329,0x10
0x32A,0x40
0x32B,0x00
0x32C,0xF0
0x32D,0x80
0x32E,0xF0
0x32F,0x40
0x330,0x50
0x331,0x70
0x332,0x90
0x333,0xF0
0x334,0x30
0x335,0x80
0x336,0x50
0x337,0x30
0x338,0x90
0x339,0xB0
0x33A,0x00
0x33B,0xE0
0x33C,0x70
0x33D,0xA0
0x33E,0xC0
0x33F,0x50
0x340,0xD0
0x341,0xF0
0x342,0x90
0x343,0xD0
0x344,0x10
0x345,0xD0
0x346,0xF0
0x347,0x80
0x348,0x40
0x349,0x90
0x34A,0xE0
0x34B,0xA0
0x34C,0x60
0x34D,0x50
0x34E,0x30
0x34F,0x80
0x350,0xF0
0x351,0xD0
0x352,0x10
0x353,0x50
0x354,0xE0
0x355,0x10
0x356,0x50
0x357,0xA0
0x358,0x80
0x359,0x50
0x35A,0x40
0x35B,0x80
0x35C,0x40
0x35D,0x30
0x35E,0xE0
0x35F,0x20
0x360,0xD0
0x361,0x80
0x362,0x70
0x363,0xF0
0x364,0x20
0x365,0x40
0x366,0x30
0x367,0x50
0x368,0x90
0x369,0xD0
0x36A,0xB0
0x36B,0x40
0x36C,0x60
0x36D,0x30
0x36E,0x70
0x36F,0xD0
0x370,0x30
0x371,0x30
0x372,0xC0
0x373,0xC0
0x374,0x50
0x375,0x10
0x376,0xA0
0x377,0x60
0x378,0x90
0x379,0xE0
0x37A,0xD0
0x37B,0x40
0x37C,0x80
0x37D,0xF0
0x37E,0xC0
0x37F,0xE0
0x380,0xB0
0x381,0x00
0x382,0xB0
0x383,0x40
0x384,0x20
0x385,0x00
0x386,0xD0
0x387,0x80
0x388,0xB0
0x389,0x70
0x38A,0x10
0x38B,0xA0
0x38C,0xC0
0x38D,0x20
0x38E,0x50
0x38F,0x30
0x390,0x30
0x391,0xD0
0x392,0xC0
0x393,0xD0
0x394,0x70
0x395,0x10
0x396,0xA0
0x397,0x10
0x398,0x70
0x399,0x40
0x39A,0xD0
0x39B,0x30
0x39C,0xF0
0x39D,0x10
0x39E,0xE0
0x39F,0x70
0x3A0,0x50
0x3A1,0xE0
0x3A2,0x20
0x3A3,0x20
0x3A4,0xF0
0x3A5,0xF0
0x3A6,0xD0
0x3A7,0xD0
0x3A8,0x20
0x3A9,0x60
0x3AA,0x00
0x3AB,0x60
0x3AC,0xB0
0x3AD,0xE0
0x3AE,0x00
0x3AF,0xC0
0x3B0,0x00
0x3B1,0xD0
0x3B2,0x80
0x3B3,0xD0
0x3B4,0x50
0x3B5,0x40
0x3B6,0x40
0x3B7,0x80
0x3B8,0xF0
0x3B9,0xF0
0x3BA,0xC0
0x3BB,0xE0
0x3BC,0xB0
0x3BD,0x30
0x3BE,0x50
0x3BF,0x20
0x3C0,0xF0
0x3C1,0x30
0x3C2,0xC0
0x3C3,0x40
0x3C4,0x60
0x3C5,0xE0
0x3C6,0xD0
0x3C7,0x50
0x3C8,0x80
0x3C9,0x00
0x3CA,0x10
0x3CB,0x30
0x3CC,0xE0
0x3CD,0x50
0x3CE,0xD0
0x3CF,0xE0
0x3D0,0xD0
0x3D1,0x20
0x3D2,0xC0
0x3D3,0x10
0x3D4,0x20
0x3D5,0xA0
0x3D6,0xE0
0x3D7,0x10
0x3D8,0x80
0x3D9,0xC0
0x3DA,0x50
0x3DB,0xF0
0x3DC,0x40
0x3DD,0x50
0x3DE,0x70
0x3DF,0x80
0x3E0,0x60
0x3E1,0xD0
0x3E2,0x40
0x3E3,0x70
0x3E4,0x90
0x3E5,0xB0
0x3E6,0xC0
0x3E7,0x90
0x3E8,0xF0
0x3E9,0x10
0x3EA,0x80
0x3EB,0x80
0x3EC,0x30
0x3ED,0xB0
0x3EE,0x50
0x3EF,0xA0
0x3F0,0x90
0x3F1,0x40
0x3F2,0xB0
0x3F3,0x40
0x3F4,0x70
0x3F5,0x10
0x3F6,0xB0
0x3F7,0x70
0x3F8,0x40
0x3F9,0x10
0x3FA,0xA0
0x3FB,0xB0
0x3FC,0x00
0x3FD,0xB0
0x3FE,0xE0
0x3FF,0x20
0x400,0x00
0x401,0x70
0x402,0x70
0x403,0x80
0x404,0xF0
0x405,0xE0
0x406,0xD0
0x407,0x80
0x408,0x70
0x409,0xD0
0x40A,0x70
0x40B,0x80
0x40C,0x10
0x40D,0x80
0x40E,0x20
0x40F,0x80
0x410,0x60
0x411,0x40
0x412,0x40
0x413,0x00
0x414,0xB0
0x415,0x20
0x416,0xC0
0x417,0x60
0x418,0xB0
0x419,0x80
0x41A,0xC0
0x41B,0x10
0x41C,0xF0
0x41D,0x60
0x41E,0xC0
0x41F,0xE0
0x420,0x20
0x421,0x60
0x422,0xD0
0x423,0x40
0x424,0x50
0x425,0xF0
0x426,0xE0
0x427,0xF0
0x428,0x00
0x429,0xF0
0x42A,0xB0
0x42B,0x00
0x42C,0xA0
0x42D,0x80
0x42E,0x20
0x42F,0xB0
0x430,0xB0
0x431,0xA0
0x432,0xD0
0x433,0x30
0x434,0x00
0x435,0x40
0x436,0x10
0x437,0x80
0x438,0xE0
0x439,0x80
0x43A,0x40
0x43B,0x10
0x43C,0x60
0x43D,0x70
0x43E,0x00
0x43F,0xA0
0x440,0x40
0x441,0xC0
0x442,0xA0
0x443,0x80
0x444,0x20
0x445,0x40
0x446,0xE0
0x447,0xA0
0x448,0xB0
0x449,0x50
0x44A,0x00
0x44B,0x90
0x44C,0x20
0x44D,0x40
0x44E,0x70
0x44F,0x60
0x450,0x40
0x451,0x30
0x452,0x30
0x453,0x20
0x454,0xD0
0x455,0x90
0x456,0xF0
0x457,0x90
0x458,0xD0
0x459,0x30
0x45A,0x70
0x45B,0x00
0x45C,0x50
0x45D,0x20
0x45E,0x40
0x45F,0x50
0x460,0x70
0x461,0x00
0x462,0x40
0x463,0x90
0x464,0x40
0x465,0x90
0x466,0xF0
0x467,0x40
0x468,0x90
0x469,0x60
0x46A,0xF0
0x46B,0xF0
0x46C,0x40
0x46D,0xB0
0x46E,0x00
0x46F,0xD0
0x470,0x60
0x471,0x80
0x472,0x60
0x473,0x00
0x474,0xB0
0x475,0x60
0x476,0x40
0x477,0xA0
0x478,0x30
0x479,0xA0
0x47A,0xB0
0x47B,0xB0
0x47C,0xF0
0x47D,0x90
0x47E,0x00
0x47F,0xC0
0x480,0xA0
0x481,0xA0
0x482,0xF0
0x483,0xC0
0x484,0x90
0x485,0xB0
0x486,0xE0
0x487,0x90
0x488,0x30
0x489,0x10
0x48A,0xD0
0x48B,0x90
0x48C,0x90
0x48D,0x90
0x48E,0xA0
0x48F,0x00
0x490,0xF0
0x491,0xE0
0x492,0x60
0x493,0x70
0x494,0xC0
0x495,0xA0
0x496,0x40
0x497,0x00
0x498,0xC0
0x499,0x70
0x49A,0x60
0x49B,0xF0
0x49C,0x60
0x49D,0x20
0x49E,0xA0
0x49F,0x90
0x4A0,0xA0
0x4A1,0x70
0x4A2,0x50
0x4A3,0x20
0x4A4,0xE0
0x4A5,0xF0
0x4A6,0xE0
0x4A7,0x80
0x4A8,0xC0
0x4A9,0x30
0x4AA,0xD0
0x4AB,0x30
0x4AC,0xA0
0x4AD,0x50
0x4AE,0x20
0x4AF,0x90
0x4B0,0xF0
0x4B1,0x30
0x4B2,0x80
0x4B3,0x70
0x4B4,0x40
0x4B5,0xA0
0x4B6,0x90
0x4B7,0xB0
0x4B8,0x70
0x4B9,0xF0
0x4BA,0x20
0x4BB,0xE0
0x4BC,0xF0
0x4BD,0xC0
0x4BE,0xB0
0x4BF,0x80
0x4C0,0x40
0x4C1,0x00
0x4C2,0xC0
0x4C3,0x30
0x4C4,0xC0
0x4C5,0xD0
0x4C6,0xB0
0x4C7,0x10
0x4C8,0x40
0x4C9,0xB0
0x4CA,0xB0
0x4CB,0x10
0x4CC,0x70
0x4CD,0xF0
0x4CE,0x70
0x4CF,0xB0
0x4D0,0x80
0x4D1,0x50
0x4D2,0x40
0x4D3,0x20
0x4D4,0x10
0x4D5,0x60
0x4D6,0x80
0x4D7,0xF0
0x4D8,0x30
0x4D9,0x40
0x4DA,0x10
0x4DB,0xA0
0x4DC,0x90
0x4DD,0x10
0x4DE,0x30
0x4DF,0xC0
0x4E0,0xC0
0x4E1,0x80
0x4E2,0x90
0x4E3,0xC0
0x4E4,0x40
0x4E5,0x60
0x4E6,0xE0
0x4E7,0x80
0x4E8,0xE0
0x4E9,0x00
0x4EA,0xE0
0x4EB,0xB0
0x4EC,0xF0
0x4ED,0x50
0x4EE,0xD0
0x4EF,0x50
0x4F0,0x60
0x4F1,0x30
0x4F2,0x90
0x4F3,0xC0
0x4F4,0xB0
0x4F5,0xA0
0x4F6,0xE0
0x4F7,0x60
0x4F8,0x30
0x4F9,0x90
0x4FA,0x40
0x4FB,0xE0
0x4FC,0xA0
0x4FD,0x00
0x4FE,0x00
0x4FF,0x80
0x500,0x50
0x501,0xC0
0x502,0xC0
0x503,0xA0
0x504,0x90
0x505,0x50
0x506,0x20
0x507,0x10
0x508,0x10
0x509,0x10
0x50A,0xB0
0x50B,0x50
0x50C,0x90
0x50D,0xD0
0x50E,0x20
0x50F,0x70
0x510,0x00
0x511,0x00
0x512,0xB0
0x513,0x20
0x514,0x60
0x515,0xC0
0x516,0xE0
0x517,0x20
0x518,0xA0
0x519,0xB0
0x51A,0x40
0x51B,0xF0
0x51C,0xC0
0x51D,0xE0
0x51E,0xA0
0x51F,0x00
0x520,0xD0
0x521,0xB0
0x522,0xF0
0x523,0xE0
0x524,0xA0
0x525,0xE0
0x526,0xC0
0x527,0x60
0x528,0x90
0x529,0x30
0x52A,0x60
0x52B,0x20
0x52C,0x20
0x52D,0xD0
0x52E,0xD0
0x52F,0x70
0x530,0x50
0x531,0x90
0x532,0x50
0x533,0xA0
0x534,0x70
0x535,0x20
0x536,0x30
0x537,0xB0
0x538,0x90
0x539,0xD0
0x53A,0xD0
0x53B,0x40
0x53C,0xF0
0x53D,0x20
0x53E,0xD0
0x53F,0x30
0x540,0x00
0x541,0x60
0x542,0x10
0x543,0xD0
0x544,0x90
0x545,0x90
0x546,0x00
0x547,0x00
0x548,0x00
0x549,0x00
0x54A,0xE0
0x54B,0x00
0x54C,0x20
0x54D,0xA0
0x54E,0xC0
0x54F,0x40
0x550,0x40
0x551,0x90
0x552,0x90
0x553,0x30
0x554,0x60
0x555,0xA0
0x556,0x00
0x557,0x20
0x558,0x50
0x559,0x90
0x55A,0x00
0x55B,0x20
0x55C,0xB0
0x55D,0xC0
0x55E,0x60
0x55F,0x70
0x560,0x90
0x561,0x90
0x562,0xE0
0x563,0x20
0x564,0x20
0x565,0xE0
0x566,0x90
0x567,0x80
0x568,0x70
0x569,0x10
0x56A,0xE0
0x56B,0xF0
0x56C,0x00
0x56D,0xE0
0x56E,0x90
0x56F,0x00
0x570,0xE0
0x571,0x10
0x572,0x60
0x573,0xD0
0x574,0x70
0x575,0x30
0x576,0xD0
0x577,0x20
0x578,0x40
0x579,0x50
0x57A,0xE0
0x57B,0xA0
0x57C,0x10
0x57D,0x80
0x57E,0xF0
0x57F,0x10
0x580,0xA0
0x581,0xA0
0x582,0xE0
0x583,0xD0
0x584,0x80
0x585,0x50
0x586,0xD0
0x587,0x90
0x588,0xB0
0x589,0x30
0x58A,0xF0
0x58B,0x70
0x58C,0x30
0x58D,0x10
0x58E,0x60
0x58F,0x60
0x590,0x10
0x591,0x10
0x592,0xF0
0x593,0xF0
0x594,0x10
0x595,0xB0
0x596,0xB0
0x597,0x70
0x598,0x80
0x599,0xB0
0x59A,0x40
0x59B,0xC0
0x59C,0xD0
0x59D,0xF0
0x59E,0x50
0x59F,0xD0
0x5A0,0xF0
0x5A1,0x80
0x5A2,0x00
0x5A3,0x80
0x5A4,0xC0
0x5A5,0xA0
0x5A6,0x30
0x5A7,0x00
0x5A8,0x30
0x5A9,0x30
0x5AA,0x60
0x5AB,0xB0
0x5AC,0x10
0x5AD,0xC0
0x5AE,0x40
0x5AF,0x50
0x5B0,0x60
0x5B1,0xB0
0x5B2,0x50
0x5B3,0x10
0x5B4,0x60
0x5B5,0xE0
0x5B6,0x40
0x5B7,0x80
0x5B8,0xC0
0x5B9,0xE0
0x5BA,0xC0
0x5BB,0xF0
0x5BC,0x70
0x5BD,0x50
0x5BE,0x00
0x5BF,0x20
0x5C0,0x20
0x5C1,0x60
0x5C2,0xA0
0x5C3,0x80
0x5C4,0x00
0x5C5,0x80
0x5C6,0xE0
0x5C7,0x40
0x5C8,0x80
0x5C9,0xC0
0x5CA,0x90
0x5CB,0xF0
0x5CC,0x00
0x5CD,0x90
0x5CE,0x10
0x5CF,0xF0
0x5D0,0x70
0x5D1,0x60
0x5D2,0x90
0x5D3,0xA0
0x5D4,0x20
0x5D5,0x50
0x5D6,0xF0
0x5D7,0xF0
0x5D8,0xB0
0x5D9,0xF0
