ADDR,DATA
0x161,0xBC
0x162,0xBC
0x163,0xBC
0x164,0x65
0x165,0x00
0x166,0x00
0x167,0x00
0x168,0x00
0x169,0x00
0x16A,0x00
0x16B,0x00
0x16C,0x00
0x16D,0x00
0x16E,0x00
0x16F,0x00
0x170,0xFE
0x171,0x63
0x172,0xC2
0x173,0xB0
0x174,0xAC
0x175,0xAC
0x176,0x00
0x177,0x00
0x178,0x00
0x179,0x00
0x17A,0x00
0x17B,0x00
0x17C,0x00
0x17D,0x00
0x17E,0x00
0x17F,0x00
0x180,0x00
0x181,0xBC
0x182,0xBC
0x183,0xBC
0x184,0xBC
0x185,0x65
0x186,0x00
0x187,0x00
0x188,0x00
0x189,0x00
0x18A,0x00
0x18B,0x00
0x18C,0x00
0x18D,0x00
0x18E,0x00
0x18F,0x00
0x190,0x60
0x191,0xB5
0x192,0xAC
0x193,0xA0
0x194,0xA0
0x195,0xA0
0x196,0xA0
0x197,0xA0
0x198,0xA0
0x199,0xA0
0x19A,0xA0
0x19B,0xA0
0x19C,0x00
0x19D,0x00
0x19E,0x00
0x19F,0x00
0x1A0,0xBC
0x1A1,0xBC
0x1A2,0xBC
0x1A3,0xA7
0x1A4,0x30
0x1A5,0x80
0x1A6,0x10
0x1A7,0x65
0x1A8,0x02
0x1A9,0x65
0x1AA,0x01
0x1AB,0x65
0x1AC,0x00
0x1AD,0x00
0x1AE,0x00
0x1AF,0x00
0x1B0,0xFE
0x1B1,0x60
0x1B2,0xB6
0x1B3,0xAC
0x1B4,0xA0
0x1B5,0xA0
0x1B6,0xA0
0x1B7,0xA0
0x1B8,0xA0
0x1B9,0xA0
0x1BA,0xA0
0x1BB,0xA0
0x1BC,0xA0
0x1BD,0x00
0x1BE,0x00
0x1BF,0x00
0x1C0,0x00
0x1C1,0xBC
0x1C2,0xBC
0x1C3,0xBC
0x1C4,0xA7
0x1C5,0x30
0x1C6,0x80
0x1C7,0x10
0x1C8,0x65
0x1C9,0x02
0x1CA,0x65
0x1CB,0x01
0x1CC,0x65
0x1CD,0x00
0x1CE,0x00
0x1CF,0x00
0x1D0,0x63
0x1D1,0xB2
0x1D2,0xAE
0x1D3,0x9C
0x1D4,0x00
0x1D5,0x00
0x1D6,0x00
0x1D7,0x00
0x1D8,0x00
0x1D9,0x00
0x1DA,0x00
0x1DB,0x00
0x1DC,0x00
0x1DD,0x00
0x1DE,0x00
0x1DF,0x00
0x1E0,0x63
0x1E1,0xB2
0x1E2,0xAE
0x1E3,0x9C
0x1E4,0x00
0x1E5,0x00
0x1E6,0x00
0x1E7,0x00
0x1E8,0x00
0x1E9,0x00
0x1EA,0x00
0x1EB,0x00
0x1EC,0x00
0x1ED,0x00
0x1EE,0x00
0x1EF,0x00
0x1F0,0xFE
0x1F1,0x63
0x1F2,0xB2
0x1F3,0xAE
0x1F4,0x9C
0x1F5,0x00
0x1F6,0x00
0x1F7,0x00
0x1F8,0x00
0x1F9,0x00
0x1FA,0x00
0x1FB,0x00
0x1FC,0x00
0x1FD,0x00
0x1FE,0x00
0x1FF,0x00
0x200,0x00
0x201,0xBC
0x202,0xBC
0x203,0xBC
0x204,0x65
0x205,0x00
0x206,0x00
0x207,0x00
0x208,0x00
0x209,0x00
0x20A,0x00
0x20B,0x00
0x20C,0x00
0x20D,0x00
0x20E,0x00
0x20F,0x00
0x210,0x63
0x211,0xB9
0x212,0x98
0x213,0x00
0x214,0x00
0x215,0x00
0x216,0x00
0x217,0x00
0x218,0x00
0x219,0x00
0x21A,0x00
0x21B,0x00
0x21C,0x00
0x21D,0x00
0x21E,0x00
0x21F,0x00
0x220,0xB0
0x221,0xBC
0x222,0x98
0x223,0x00
0x224,0x00
0x225,0x00
0x226,0x00
0x227,0x00
0x228,0x00
0x229,0x00
0x22A,0x00
0x22B,0x00
0x22C,0x00
0x22D,0x00
0x22E,0x00
0x22F,0x00
0x230,0xFE
0x231,0x63
0x232,0xB9
0x233,0x98
0x234,0x00
0x235,0x00
0x236,0x00
0x237,0x00
0x238,0x00
0x239,0x00
0x23A,0x00
0x23B,0x00
0x23C,0x00
0x23D,0x00
0x23E,0x00
0x23F,0x00
0x240,0xB0
0x241,0xBC
0x242,0xB6
0x243,0x98
0x244,0x00
0x245,0x00
0x246,0x00
0x247,0x00
0x248,0x00
0x249,0x00
0x24A,0x00
0x24B,0x00
0x24C,0x00
0x24D,0x00
0x24E,0x00
0x24F,0x00
0x250,0x5B
0x251,0xB4
0x252,0xB3
0x253,0x65
0x254,0x00
0x255,0x00
0x256,0x00
0x257,0x00
0x258,0x00
0x259,0x00
0x25A,0x00
0x25B,0x00
0x25C,0x00
0x25D,0x00
0x25E,0x00
0x25F,0x00
0x260,0xB4
0x261,0xB4
0x262,0xB2
0x263,0x65
0x264,0x50
0x265,0x80
0x266,0x65
0x267,0x00
0x268,0x00
0x269,0x00
0x26A,0x00
0x26B,0x00
0x26C,0x00
0x26D,0x00
0x26E,0x00
0x26F,0x00
0x270,0xFE
0x271,0x5B
0x272,0xB4
0x273,0xB0
0x274,0x65
0x275,0x00
0x276,0x00
0x277,0x00
0x278,0x00
0x279,0x00
0x27A,0x00
0x27B,0x00
0x27C,0x00
0x27D,0x00
0x27E,0x00
0x27F,0x00
0x280,0x00
0x281,0xB4
0x282,0xB4
0x283,0xB2
0x284,0x65
0x285,0x50
0x286,0x80
0x287,0x65
0x288,0x00
0x289,0x00
0x28A,0x00
0x28B,0x00
0x28C,0x00
0x28D,0x00
0x28E,0x00
0x28F,0x00
0x290,0x59
0x291,0xB0
0x292,0x00
0x293,0x00
0x294,0x00
0x295,0x00
0x296,0x00
0x297,0x00
0x298,0x00
0x299,0x00
0x29A,0x00
0x29B,0x00
0x29C,0x00
0x29D,0x00
0x29E,0x00
0x29F,0x00
0x2A0,0xB8
0x2A1,0xB7
0x2A2,0xB7
0x2A3,0x63
0x2A4,0xA2
0x2A5,0x01
0x2A6,0x65
0x2A7,0x01
0x2A8,0x65
0x2A9,0x01
0x2AA,0x65
0x2AB,0x01
0x2AC,0x65
0x2AD,0x00
0x2AE,0x00
0x2AF,0x00
0x2B0,0xFE
0x2B1,0x58
0x2B2,0xB0
0x2B3,0x00
0x2B4,0x00
0x2B5,0x00
0x2B6,0x00
0x2B7,0x00
0x2B8,0x00
0x2B9,0x00
0x2BA,0x00
0x2BB,0x00
0x2BC,0x00
0x2BD,0x00
0x2BE,0x00
0x2BF,0x00
0x2C0,0x00
0x2C1,0xB8
0x2C2,0xB7
0x2C3,0xB7
0x2C4,0x63
0x2C5,0xA0
0x2C6,0x50
0x2C7,0x70
0x2C8,0x10
0x2C9,0x70
0x2CA,0x20
0x2CB,0x70
0x2CC,0x20
0x2CD,0x70
0x2CE,0x00
0x2CF,0x00
0x2D0,0x55
0x2D1,0xB0
0x2D2,0x00
0x2D3,0x00
0x2D4,0x00
0x2D5,0x00
0x2D6,0x00
0x2D7,0x00
0x2D8,0x00
0x2D9,0x00
0x2DA,0x00
0x2DB,0x00
0x2DC,0x00
0x2DD,0x00
0x2DE,0x00
0x2DF,0x00
0x2E0,0xB8
0x2E1,0xB8
0x2E2,0xB8
0x2E3,0x65
0x2E4,0x00
0x2E5,0x00
0x2E6,0x00
0x2E7,0x00
0x2E8,0x00
0x2E9,0x00
0x2EA,0x00
0x2EB,0x00
0x2EC,0x00
0x2ED,0x00
0x2EE,0x00
0x2EF,0x00
0x2F0,0xFE
0x2F1,0x55
0x2F2,0xB2
0x2F3,0x00
0x2F4,0x00
0x2F5,0x00
0x2F6,0x00
0x2F7,0x00
0x2F8,0x00
0x2F9,0x00
0x2FA,0x00
0x2FB,0x00
0x2FC,0x00
0x2FD,0x00
0x2FE,0x00
0x2FF,0x00
0x300,0x00
0x301,0xB8
0x302,0xB8
0x303,0xB8
0x304,0x65
0x305,0x00
0x306,0x00
0x307,0x00
0x308,0x00
0x309,0x00
0x30A,0x00
0x30B,0x00
0x30C,0x00
0x30D,0x00
0x30E,0x00
0x30F,0x00
0x310,0x60
0x311,0x58
0x312,0xBC
0x313,0x58
0x314,0xBC
0x315,0x58
0x316,0xBB
0x317,0x58
0x318,0x00
0x319,0x00
0x31A,0x00
0x31B,0x00
0x31C,0x00
0x31D,0x00
0x31E,0x00
0x31F,0x00
0x320,0xC0
0x321,0xC0
0x322,0xC0
0x323,0xB4
0x324,0xB4
0x325,0xB4
0x326,0xB4
0x327,0xB4
0x328,0xB4
0x329,0xB0
0x32A,0x65
0x32B,0x02
0x32C,0x65
0x32D,0x01
0x32E,0x65
0x32F,0x00
0x330,0xFE
0x331,0x60
0x332,0x58
0x333,0xBC
0x334,0x58
0x335,0xBC
0x336,0x58
0x337,0xBB
0x338,0x58
0x339,0x00
0x33A,0x00
0x33B,0x00
0x33C,0x00
0x33D,0x00
0x33E,0x00
0x33F,0x00
0x340,0x00
0x341,0xC0
0x342,0xC0
0x343,0xC0
0x344,0xB4
0x345,0xB4
0x346,0xB4
0x347,0xB4
0x348,0xB4
0x349,0xB4
0x34A,0xB0
0x34B,0x65
0x34C,0x02
0x34D,0x65
0x34E,0x01
0x34F,0x65
0x350,0x63
0x351,0xC2
0x352,0xB0
0x353,0xAC
0x354,0xAC
0x355,0x00
0x356,0x00
0x357,0x00
0x358,0x00
0x359,0x00
0x35A,0x00
0x35B,0x00
0x35C,0x00
0x35D,0x00
0x35E,0x00
0x35F,0x00
0x360,0xBC
0x361,0xBC
0x362,0xBC
0x363,0xBC
0x364,0x65
0x365,0x00
0x366,0x00
0x367,0x00
0x368,0x00
0x369,0x00
0x36A,0x00
0x36B,0x00
0x36C,0x00
0x36D,0x00
0x36E,0x00
0x36F,0x00
0x370,0xFE
0x371,0x63
0x372,0xC2
0x373,0xB0
0x374,0xAC
0x375,0xAC
0x376,0x00
0x377,0x00
0x378,0x00
0x379,0x00
0x37A,0x00
0x37B,0x00
0x37C,0x00
0x37D,0x00
0x37E,0x00
0x37F,0x00
