file,class,std,autocorr,entropy,f0
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1408.wav,audio,15163.0,0.98,5.13,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1472.wav,audio,15779.7,0.983,5.12,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1536.wav,audio,14373.9,0.986,5.05,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1600.wav,audio,14178.9,0.961,5.17,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1664.wav,audio,15904.7,0.961,4.99,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1728.wav,audio,19011.0,0.951,5.07,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1792.wav,audio,12701.2,0.81,4.67,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1856.wav,audio,17845.5,0.902,5.21,516.8
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1920.wav,audio,15163.0,0.98,5.13,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_1984.wav,audio,15779.7,0.983,5.12,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2048.wav,audio,18892.1,0.987,5.31,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2112.wav,audio,14094.9,0.976,5.07,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2176.wav,audio,15834.6,0.968,4.76,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2240.wav,audio,14964.4,0.955,4.74,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2304.wav,audio,17842.3,0.936,5.29,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2368.wav,audio,13890.1,0.814,4.88,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2432.wav,audio,15426.4,0.906,5.22,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2496.wav,audio,13660.7,0.966,4.67,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2560.wav,audio,18892.1,0.987,5.31,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2624.wav,audio,14094.9,0.976,5.07,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2688.wav,audio,15834.6,0.968,4.76,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2752.wav,audio,14964.4,0.955,4.74,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2816.wav,audio,17842.3,0.936,5.29,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2880.wav,audio,13890.1,0.814,4.88,344.5
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_2944.wav,audio,15426.4,0.906,5.22,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_3008.wav,audio,13660.7,0.966,4.67,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_3072.wav,audio,17703.5,0.981,5.15,172.3
../data/addr_100000/samples/audios/audio_out/chunk_64/sample_3136.wav,audio,18287.9,0.972,4.88,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_0.wav,audio,11198.2,0.981,5.25,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_64.wav,audio,11087.2,0.974,5.14,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_128.wav,audio,13912.0,0.978,5.32,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_192.wav,audio,14532.1,0.979,5.48,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_256.wav,audio,16238.9,0.982,5.72,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_320.wav,audio,16383.8,0.988,5.47,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_384.wav,audio,17151.1,0.991,5.21,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_448.wav,audio,16171.4,0.955,5.3,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_512.wav,audio,11198.2,0.981,5.25,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_576.wav,audio,11087.2,0.974,5.14,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_640.wav,audio,13912.0,0.978,5.32,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_704.wav,audio,14532.1,0.979,5.48,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_768.wav,audio,16238.9,0.982,5.72,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_832.wav,audio,16383.8,0.988,5.47,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_896.wav,audio,17151.1,0.991,5.21,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_960.wav,audio,13737.7,0.973,5.12,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1024.wav,audio,14232.9,0.972,5.61,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1088.wav,audio,16150.1,0.984,5.49,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1152.wav,audio,17189.1,0.993,5.42,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1216.wav,audio,15216.1,0.993,5.37,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1280.wav,audio,15093.8,0.976,5.4,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1344.wav,audio,14691.4,0.955,5.31,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1408.wav,audio,16990.9,0.992,5.4,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,15346.9,0.968,5.52,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,14232.9,0.972,5.61,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,16150.1,0.984,5.49,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,17189.1,0.993,5.42,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,15216.1,0.993,5.37,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,15093.8,0.976,5.4,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,14691.4,0.955,5.31,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,16990.9,0.992,5.4,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,16499.0,0.982,5.55,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,14484.3,0.991,5.47,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,12741.9,0.981,5.34,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,12660.8,0.982,5.07,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,15722.6,0.985,5.34,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,15800.5,0.993,5.51,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,12372.6,0.971,5.22,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,13556.9,0.935,5.06,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,16644.7,0.961,5.36,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,14484.3,0.991,5.47,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,12741.9,0.981,5.34,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,12660.8,0.982,5.07,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,15722.6,0.985,5.34,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,15800.5,0.993,5.51,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,12372.6,0.971,5.22,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,13556.9,0.935,5.06,172.3
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,13223.1,0.977,5.03,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,15317.7,0.993,5.46,86.1
../data/addr_100000/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,13912.5,0.99,5.4,86.1
