addr,data
0x1B5, 0xFF
0x1B6, 0xFF
0x1B7, 0xFF
0x1B8, 0xFF
0x1B9, 0xFF
0x1BA, 0xFF
0x1BB, 0xFF
0x1BC, 0xFF
0x1BD, 0xFF
0x1BE, 0xFF
0x1BF, 0xFF
0x1C0, 0xFF
0x1C1, 0xFF
0x1C2, 0xFF
0x1C3, 0xFF
0x1C4, 0xFF
0x1C5, 0xFF
0x1C6, 0xFF
0x1C7, 0xFF
0x1C8, 0xFF
0x1C9, 0xFF
0x1CA, 0xFF
0x1CB, 0xFF
0x1CC, 0xFF
0x1CD, 0xFF
0x1CE, 0xFF
0x1CF, 0xFF
0x1D0, 0xFF
0x1D1, 0xFF
0x1D2, 0xFF
0x1D3, 0xFF
0x1D4, 0xFF
0x1D5, 0xFF
0x1D6, 0xFF
0x1D7, 0xFF
0x1D8, 0xFF
0x1D9, 0xFF
0x1DA, 0xFF
0x1DB, 0xFF
0x1DC, 0xFF
0x1DD, 0xFF
0x1DE, 0xFF
0x1DF, 0xFF
0x1E0, 0xFF
0x1E1, 0xFF
0x1E2, 0xFF
0x1E3, 0xFF
0x1E4, 0xFF
0x1E5, 0xFF
0x1E6, 0xFF
0x1E7, 0xFF
0x1E8, 0xFF
0x1E9, 0xFF
0x1EA, 0xFF
0x1EB, 0xFF
0x1EC, 0xFF
0x1ED, 0xFF
0x1EE, 0xFF
0x1EF, 0xFF
0x1F0, 0xFF
0x1F1, 0xFF
0x1F2, 0xFF
0x1F3, 0xFF
0x1F4, 0xFF
0x1F5, 0xFF
0x1F6, 0xFF
0x1F7, 0xFF
0x1F8, 0xFF
0x1F9, 0xFF
0x1FA, 0xFF
0x1FB, 0xFF
0x1FC, 0xFF
0x1FD, 0xFF
0x1FE, 0xFF
0x1FF, 0xFF
0x200, 0x24
0x201, 0x2B
0x202, 0x34
0x203, 0x3C
0x204, 0x43
0x205, 0x29
0x206, 0x32
0x207, 0x39
0x208, 0x24
0x209, 0x2B
0x20A, 0x33
0x20B, 0x3C
0x20C, 0x43
0x20D, 0x29
0x20E, 0x32
0x20F, 0x38
0x210, 0x24
0x211, 0x2A
0x212, 0x34
0x213, 0x3C
0x214, 0x42
0x215, 0x28
0x216, 0x30
0x217, 0x36
0x218, 0x24
0x219, 0x2C
0x21A, 0x34
0x21B, 0x3C
0x21C, 0x44
0x21D, 0x28
0x21E, 0x30
0x21F, 0x38
0x220, 0x24
0x221, 0x2B
0x222, 0x35
0x223, 0x3C
0x224, 0x43
0x225, 0x29
0x226, 0x30
0x227, 0x37
0x228, 0x28
0x229, 0x2E
0x22A, 0x37
0x22B, 0x40
0x22C, 0x46
0x22D, 0x2D
0x22E, 0x35
0x22F, 0x3C
0x230, 0x28
0x231, 0x2F
0x232, 0x37
0x233, 0x40
0x234, 0x47
0x235, 0x2B
0x236, 0x34
0x237, 0x3C
0x238, 0x27
0x239, 0x2E
0x23A, 0x37
0x23B, 0x3F
0x23C, 0x46
0x23D, 0x2D
0x23E, 0x33
0x23F, 0x3C
0x240, 0x27
0x241, 0x2F
0x242, 0x37
0x243, 0x3F
0x244, 0x47
0x245, 0x2D
0x246, 0x35
0x247, 0x3C
0x248, 0x27
0x249, 0x2E
0x24A, 0x36
0x24B, 0x3F
0x24C, 0x46
0x24D, 0x2A
0x24E, 0x33
0x24F, 0x3A
0x250, 0x29
0x251, 0x2E
0x252, 0x37
0x253, 0x41
0x254, 0x46
0x255, 0x2B
0x256, 0x35
0x257, 0x3A
0x258, 0x28
0x259, 0x32
0x25A, 0x37
0x25B, 0x3E
0x25C, 0x43
0x25D, 0x2B
0x25E, 0x34
0x25F, 0x3E
0x260, 0x27
0x261, 0x32
0x262, 0x37
0x263, 0x3E
0x264, 0x43
0x265, 0x2B
0x266, 0x33
0x267, 0x3E
0x268, 0x27
0x269, 0x2D
0x26A, 0x36
0x26B, 0x3F
0x26C, 0x45
0x26D, 0x2A
0x26E, 0x33
0x26F, 0x39
0x270, 0x73
0x271, 0x84
0x272, 0x74
0x273, 0x73
0x274, 0x63
0x275, 0x74
0x276, 0x63
0x277, 0xFF
0x278, 0xFF
0x279, 0xFF
0x27A, 0xFF
0x27B, 0xFF
0x27C, 0xFF
0x27D, 0xFF
0x27E, 0xFF
0x27F, 0xFF
0x280, 0xFF
0x281, 0xFF
0x282, 0xFF
0x283, 0x89
0x284, 0xFF
0x285, 0x20
0x286, 0x58
0x287, 0xFF
0x288, 0x72
0x289, 0x00
0x28A, 0xD6
0x28B, 0xFF
0x28C, 0x52
0x28D, 0x30
0x28E, 0x26
0x28F, 0xFF
0x290, 0x47
0x291, 0x19
0x292, 0xFF
0x293, 0xFF
0x294, 0x28
0x295, 0x50
0x296, 0xFF
0x297, 0xFF
0x298, 0xFF
0x299, 0x60
0x29A, 0xFF
0x29B, 0xFF
0x29C, 0xFF
0x29D, 0xFF
0x29E, 0xFF
0x29F, 0xFF
0x2A0, 0xFF
0x2A1, 0xFF
0x2A2, 0xFF
0x2A3, 0xFF
0x2A4, 0xC2
0x2A5, 0xFF
0x2A6, 0xFF
0x2A7, 0xFF
0x2A8, 0xFF
0x2A9, 0xFF
0x2AA, 0xFF
0x2AB, 0xFF
0x2AC, 0xFF
