ADDR,DATA
0x0EB,0x61
0x0EC,0x65
0x0ED,0x6B
0x0EE,0x72
0x0EF,0x7B
0x0F0,0x84
0x0F1,0x8E
0x0F2,0x95
0x0F3,0x99
0x0F4,0x9C
0x0F5,0x9D
0x0F6,0x9D
0x0F7,0x9E
0x0F8,0xA0
0x0F9,0xA5
0x0FA,0xAB
0x0FB,0xB2
0x0FC,0xBA
0x0FD,0xC0
0x0FE,0xC5
0x0FF,0xC7
0x100,0xC6
0x101,0xC3
0x102,0xBF
0x103,0xBC
0x104,0xBA
0x105,0xBA
0x106,0xBA
0x107,0xB9
0x108,0xB6
0x109,0xAF
0x10A,0xA6
0x10B,0x9C
0x10C,0x91
0x10D,0x89
0x10E,0x85
0x10F,0x85
0x110,0x8A
0x111,0x94
0x112,0xA1
0x113,0xAF
0x114,0xBE
0x115,0xCC
0x116,0xD8
0x117,0xDF
0x118,0xE1
0x119,0xDD
0x11A,0xD5
0x11B,0xCA
0x11C,0xC0
0x11D,0xB6
0x11E,0xAE
0x11F,0xA5
0x120,0x9D
0x121,0x96
0x122,0x8F
0x123,0x87
0x124,0x7F
0x125,0x77
0x126,0x73
0x127,0x74
0x128,0x7B
0x129,0x86
0x12A,0x95
0x12B,0xA5
0x12C,0xB4
0x12D,0xBF
0x12E,0xC5
0x12F,0xC6
0x130,0xC3
0x131,0xBE
0x132,0xB7
0x133,0xB0
0x134,0xA9
0x135,0xA2
0x136,0x9A
0x137,0x93
0x138,0x8C
0x139,0x87
0x13A,0x81
0x13B,0x7C
0x13C,0x76
0x13D,0x71
0x13E,0x6C
0x13F,0x67
0x140,0x62
0x141,0x5F
0x142,0x60
0x143,0x65
0x144,0x6E
0x145,0x7B
0x146,0x88
0x147,0x93
0x148,0x97
0x149,0x96
0x14A,0x8E
0x14B,0x83
0x14C,0x77
0x14D,0x6E
0x14E,0x68
0x14F,0x66
0x150,0x65
0x151,0x64
0x152,0x61
0x153,0x5E
0x154,0x59
0x155,0x55
0x156,0x50
0x157,0x4B
0x158,0x48
0x159,0x46
0x15A,0x47
0x15B,0x4A
0x15C,0x4D
0x15D,0x4F
0x15E,0x4F
0x15F,0x4D
0x160,0x48
0x161,0x43
0x162,0x3D
0x163,0x39
0x164,0x36
0x165,0x33
0x166,0x30
0x167,0x2E
0x168,0x2D
0x169,0x2E
0x16A,0x32
0x16B,0x38
0x16C,0x3D
0x16D,0x40
0x16E,0x3F
0x16F,0x3B
0x170,0x37
0x171,0x35
0x172,0x36
0x173,0x3A
0x174,0x40
0x175,0x46
0x176,0x4C
0x177,0x52
0x178,0x56
0x179,0x5A
0x17A,0x5C
0x17B,0x5E
0x17C,0x60
0x17D,0x65
0x17E,0x6E
0x17F,0x7C
0x180,0x8F
0x181,0xA3
0x182,0xB8
0x183,0xC9
0x184,0xD6
0x185,0xDE
0x186,0xE3
0x187,0xE4
0x188,0xE4
0x189,0xE2
0x18A,0xDF
0x18B,0xD9
0x18C,0xD3
0x18D,0xCB
0x18E,0xC5
0x18F,0xC1
0x190,0xBF
0x191,0xC0
0x192,0xC2
0x193,0xC5
0x194,0xC8
0x195,0xCB
0x196,0xCF
0x197,0xD1
0x198,0xD3
0x199,0xD1
0x19A,0xCB
0x19B,0xC3
0x19C,0xB7
0x19D,0xAA
0x19E,0x9C
0x19F,0x8D
0x1A0,0x80
0x1A1,0x75
0x1A2,0x6D
0x1A3,0x6B
0x1A4,0x6D
0x1A5,0x74
0x1A6,0x7C
0x1A7,0x85
0x1A8,0x8C
0x1A9,0x91
0x1AA,0x94
0x1AB,0x95
0x1AC,0x94
0x1AD,0x91
0x1AE,0x8E
0x1AF,0x89
0x1B0,0x85
0x1B1,0x80
0x1B2,0x7C
0x1B3,0x78
0x1B4,0x74
0x1B5,0x6F
0x1B6,0x69
0x1B7,0x60
0x1B8,0x56
0x1B9,0x4B
0x1BA,0x3F
0x1BB,0x35
0x1BC,0x2F
0x1BD,0x2C
0x1BE,0x2C
0x1BF,0x2E
0x1C0,0x30
0x1C1,0x31
0x1C2,0x30
0x1C3,0x2F
0x1C4,0x2D
0x1C5,0x2B
0x1C6,0x2A
0x1C7,0x2A
0x1C8,0x2A
0x1C9,0x2B
0x1CA,0x2B
0x1CB,0x2C
0x1CC,0x2D
0x1CD,0x2F
0x1CE,0x32
0x1CF,0x37
0x1D0,0x3D
0x1D1,0x44
0x1D2,0x4B
0x1D3,0x52
0x1D4,0x5A
0x1D5,0x62
0x1D6,0x69
0x1D7,0x70
0x1D8,0x76
0x1D9,0x7A
0x1DA,0x7C
0x1DB,0x7D
0x1DC,0x7C
0x1DD,0x7B
0x1DE,0x79
0x1DF,0x77
0x1E0,0x76
0x1E1,0x78
0x1E2,0x7B
0x1E3,0x81
0x1E4,0x87
0x1E5,0x8B
0x1E6,0x8E
0x1E7,0x8E
0x1E8,0x8C
0x1E9,0x88
0x1EA,0x83
0x1EB,0x7F
0x1EC,0x7B
0x1ED,0x77
0x1EE,0x75
0x1EF,0x73
0x1F0,0x72
0x1F1,0x72
0x1F2,0x72
0x1F3,0x72
0x1F4,0x71
0x1F5,0x71
0x1F6,0x6F
0x1F7,0x6E
0x1F8,0x6E
0x1F9,0x72
0x1FA,0x78
0x1FB,0x83
0x1FC,0x8F
0x1FD,0x9D
0x1FE,0xA9
0x1FF,0xB2
0x200,0x81
0x201,0x80
0x202,0x7F
0x203,0x7E
0x204,0x7C
0x205,0x7B
0x206,0x7B
0x207,0x7A
0x208,0x78
0x209,0x74
0x20A,0x6E
0x20B,0x67
0x20C,0x61
0x20D,0x5C
0x20E,0x59
0x20F,0x58
0x210,0x58
0x211,0x59
0x212,0x5A
0x213,0x5A
0x214,0x5B
0x215,0x5D
0x216,0x62
0x217,0x69
0x218,0x71
0x219,0x7A
0x21A,0x82
0x21B,0x8A
0x21C,0x92
0x21D,0x98
0x21E,0x9D
0x21F,0x9E
0x220,0x9D
0x221,0x99
0x222,0x93
0x223,0x8C
0x224,0x87
0x225,0x85
0x226,0x86
0x227,0x89
0x228,0x8D
0x229,0x91
0x22A,0x95
0x22B,0x98
0x22C,0x9B
0x22D,0x9D
0x22E,0x9D
0x22F,0x9D
0x230,0x9D
0x231,0x9E
0x232,0xA1
0x233,0xA7
0x234,0xAE
0x235,0xB6
0x236,0xBB
0x237,0xBE
0x238,0xBF
0x239,0xBE
0x23A,0xBB
0x23B,0xB7
0x23C,0xB2
0x23D,0xAC
0x23E,0xA4
0x23F,0x9C
0x240,0x92
0x241,0x89
0x242,0x83
0x243,0x81
0x244,0x83
0x245,0x87
0x246,0x8B
0x247,0x8E
0x248,0x8E
0x249,0x8D
0x24A,0x8B
0x24B,0x89
0x24C,0x88
0x24D,0x88
0x24E,0x89
0x24F,0x8B
0x250,0x8B
0x251,0x87
0x252,0x80
0x253,0x76
0x254,0x6C
0x255,0x63
0x256,0x5C
0x257,0x56
0x258,0x52
0x259,0x50
0x25A,0x51
0x25B,0x55
0x25C,0x5A
0x25D,0x61
0x25E,0x69
0x25F,0x6F
0x260,0x73
0x261,0x76
0x262,0x77
0x263,0x77
0x264,0x76
0x265,0x75
0x266,0x73
0x267,0x70
0x268,0x6D
0x269,0x6B
0x26A,0x6C
0x26B,0x70
0x26C,0x74
0x26D,0x77
0x26E,0x79
0x26F,0x7C
0x270,0x81
0x271,0x8B
0x272,0x9A
0x273,0xAF
0x274,0xC5
0x275,0xDA
0x276,0xEA
0x277,0xF2
0x278,0xF2
0x279,0xEC
0x27A,0xE2
0x27B,0xD5
0x27C,0xC5
0x27D,0xB5
0x27E,0xA6
0x27F,0x99
0x280,0x90
0x281,0x8A
0x282,0x87
0x283,0x86
0x284,0x85
0x285,0x84
0x286,0x86
0x287,0x8A
0x288,0x91
0x289,0x9A
0x28A,0xA2
0x28B,0xA7
0x28C,0xA7
0x28D,0xA3
0x28E,0x9C
0x28F,0x93
0x290,0x89
0x291,0x81
0x292,0x79
0x293,0x72
0x294,0x6C
0x295,0x68
0x296,0x68
0x297,0x6C
0x298,0x72
0x299,0x7A
0x29A,0x81
0x29B,0x85
0x29C,0x87
0x29D,0x87
0x29E,0x85
0x29F,0x83
0x2A0,0x81
0x2A1,0x7D
0x2A2,0x78
0x2A3,0x72
0x2A4,0x6C
0x2A5,0x66
0x2A6,0x60
0x2A7,0x5B
0x2A8,0x56
0x2A9,0x51
0x2AA,0x4D
0x2AB,0x49
0x2AC,0x47
0x2AD,0x45
0x2AE,0x44
0x2AF,0x44
0x2B0,0x44
0x2B1,0x45
0x2B2,0x46
0x2B3,0x48
0x2B4,0x49
0x2B5,0x48
0x2B6,0x45
0x2B7,0x40
0x2B8,0x3B
0x2B9,0x35
0x2BA,0x31
0x2BB,0x30
0x2BC,0x32
0x2BD,0x38
0x2BE,0x41
0x2BF,0x4A
0x2C0,0x52
0x2C1,0x5A
0x2C2,0x60
0x2C3,0x68
0x2C4,0x70
0x2C5,0x7B
0x2C6,0x86
0x2C7,0x91
0x2C8,0x9A
0x2C9,0x9F
0x2CA,0xA1
0x2CB,0x9E
0x2CC,0x9A
0x2CD,0x95
0x2CE,0x90
0x2CF,0x8A
0x2D0,0x86
0x2D1,0x83
0x2D2,0x81
0x2D3,0x80
0x2D4,0x7F
0x2D5,0x7E
0x2D6,0x7D
0x2D7,0x7D
0x2D8,0x7D
0x2D9,0x7F
0x2DA,0x81
0x2DB,0x82
0x2DC,0x81
0x2DD,0x7E
0x2DE,0x79
0x2DF,0x74
0x2E0,0x6F
0x2E1,0x6B
0x2E2,0x69
0x2E3,0x68
0x2E4,0x67
0x2E5,0x65
0x2E6,0x63
0x2E7,0x61
0x2E8,0x5F
0x2E9,0x5D
0x2EA,0x5E
0x2EB,0x61
0x2EC,0x65
0x2ED,0x6B
0x2EE,0x72
0x2EF,0x7B
0x2F0,0x84
0x2F1,0x8E
0x2F2,0x95
0x2F3,0x99
0x2F4,0x9C
0x2F5,0x9D
0x2F6,0x9D
0x2F7,0x9E
0x2F8,0xA0
0x2F9,0xA5
0x2FA,0xAB
0x2FB,0xB2
0x2FC,0xBA
0x2FD,0xC0
0x2FE,0xC5
0x2FF,0xC7
0x300,0xC6
0x301,0xC3
0x302,0xBF
0x303,0xBC
0x304,0xBA
0x305,0xBA
0x306,0xBA
0x307,0xB9
0x308,0xB6
0x309,0xAF
0x30A,0xA6
0x30B,0x9C
0x30C,0x91
0x30D,0x89
0x30E,0x85
0x30F,0x85
0x310,0x8A
0x311,0x94
0x312,0xA1
0x313,0xAF
0x314,0xBE
0x315,0xCC
0x316,0xD8
0x317,0xDF
0x318,0xE1
0x319,0xDD
0x31A,0xD5
0x31B,0xCA
0x31C,0xC0
0x31D,0xB6
0x31E,0xAE
0x31F,0xA5
0x320,0x9D
0x321,0x96
0x322,0x8F
0x323,0x87
0x324,0x7F
0x325,0x77
0x326,0x73
0x327,0x74
0x328,0x7B
0x329,0x86
0x32A,0x95
0x32B,0xA5
0x32C,0xB4
0x32D,0xBF
0x32E,0xC5
0x32F,0xC6
0x330,0xC3
0x331,0xBE
0x332,0xB7
0x333,0xB0
0x334,0xA9
0x335,0xA2
0x336,0x9A
0x337,0x93
0x338,0x8C
0x339,0x87
0x33A,0x81
0x33B,0x7C
0x33C,0x76
0x33D,0x71
0x33E,0x6C
0x33F,0x67
0x340,0x62
0x341,0x5F
0x342,0x60
0x343,0x65
0x344,0x6E
0x345,0x7B
0x346,0x88
0x347,0x93
0x348,0x97
0x349,0x96
0x34A,0x8E
0x34B,0x83
0x34C,0x77
0x34D,0x6E
0x34E,0x68
0x34F,0x66
0x350,0x65
0x351,0x64
0x352,0x61
0x353,0x5E
0x354,0x59
0x355,0x55
0x356,0x50
0x357,0x4B
0x358,0x48
0x359,0x46
0x35A,0x47
0x35B,0x4A
0x35C,0x4D
0x35D,0x4F
0x35E,0x4F
0x35F,0x4D
0x360,0x48
0x361,0x43
0x362,0x3D
0x363,0x39
0x364,0x36
0x365,0x33
0x366,0x30
0x367,0x2E
0x368,0x2D
0x369,0x2E
0x36A,0x32
0x36B,0x38
0x36C,0x3D
0x36D,0x40
0x36E,0x3F
0x36F,0x3B
0x370,0x37
0x371,0x35
0x372,0x36
0x373,0x3A
0x374,0x40
0x375,0x46
0x376,0x4C
0x377,0x52
0x378,0x56
0x379,0x5A
0x37A,0x5C
0x37B,0x5E
0x37C,0x60
0x37D,0x65
0x37E,0x6E
0x37F,0x7C
0x380,0x8F
0x381,0xA3
0x382,0xB8
0x383,0xC9
0x384,0xD6
0x385,0xDE
0x386,0xE3
0x387,0xE4
0x388,0xE4
0x389,0xE2
0x38A,0xDF
0x38B,0xD9
0x38C,0xD3
0x38D,0xCB
0x38E,0xC5
0x38F,0xC1
0x390,0xBF
0x391,0xC0
0x392,0xC2
0x393,0xC5
0x394,0xC8
0x395,0xCB
0x396,0xCF
0x397,0xD1
0x398,0xD3
0x399,0xD1
0x39A,0xCB
0x39B,0xC3
0x39C,0xB7
0x39D,0xAA
0x39E,0x9C
0x39F,0x8D
0x3A0,0x80
0x3A1,0x75
0x3A2,0x6D
0x3A3,0x6B
0x3A4,0x6D
0x3A5,0x74
0x3A6,0x7C
0x3A7,0x85
0x3A8,0x8C
0x3A9,0x91
0x3AA,0x94
0x3AB,0x95
0x3AC,0x94
0x3AD,0x91
0x3AE,0x8E
0x3AF,0x89
0x3B0,0x85
0x3B1,0x80
0x3B2,0x7C
0x3B3,0x78
0x3B4,0x74
0x3B5,0x6F
0x3B6,0x69
0x3B7,0x60
0x3B8,0x56
0x3B9,0x4B
0x3BA,0x3F
0x3BB,0x35
0x3BC,0x2F
0x3BD,0x2C
0x3BE,0x2C
0x3BF,0x2E
0x3C0,0x30
0x3C1,0x31
0x3C2,0x30
0x3C3,0x2F
0x3C4,0x2D
0x3C5,0x2B
0x3C6,0x2A
0x3C7,0x2A
0x3C8,0x2A
0x3C9,0x2B
0x3CA,0x2B
0x3CB,0x2C
0x3CC,0x2D
0x3CD,0x2F
0x3CE,0x32
0x3CF,0x37
0x3D0,0x3D
0x3D1,0x44
0x3D2,0x4B
0x3D3,0x52
0x3D4,0x5A
0x3D5,0x62
0x3D6,0x69
0x3D7,0x70
0x3D8,0x76
0x3D9,0x7A
0x3DA,0x7C
0x3DB,0x7D
0x3DC,0x7C
0x3DD,0x7B
0x3DE,0x79
0x3DF,0x77
0x3E0,0x76
0x3E1,0x78
0x3E2,0x7B
0x3E3,0x81
0x3E4,0x87
0x3E5,0x8B
0x3E6,0x8E
0x3E7,0x8E
0x3E8,0x8C
0x3E9,0x88
0x3EA,0x83
0x3EB,0x7F
0x3EC,0x7B
0x3ED,0x77
0x3EE,0x75
0x3EF,0x73
0x3F0,0x72
0x3F1,0x72
0x3F2,0x72
0x3F3,0x72
0x3F4,0x71
0x3F5,0x71
0x3F6,0x6F
0x3F7,0x6E
0x3F8,0x6E
0x3F9,0x72
0x3FA,0x78
0x3FB,0x83
0x3FC,0x8F
0x3FD,0x9D
0x3FE,0xA9
0x3FF,0xB2
0x400,0x9B
0x401,0x9A
0x402,0x97
0x403,0x91
0x404,0x8B
0x405,0x87
0x406,0x84
0x407,0x84
0x408,0x85
0x409,0x87
0x40A,0x89
0x40B,0x88
0x40C,0x85
0x40D,0x80
0x40E,0x7A
0x40F,0x73
0x410,0x6E
0x411,0x6B
0x412,0x69
0x413,0x67
0x414,0x66
0x415,0x65
0x416,0x65
0x417,0x67
0x418,0x6A
0x419,0x6E
0x41A,0x73
0x41B,0x78
0x41C,0x7D
0x41D,0x82
0x41E,0x87
0x41F,0x8C
0x420,0x92
0x421,0x98
0x422,0x9F
0x423,0xA5
0x424,0xAA
0x425,0xAE
0x426,0xAF
0x427,0xAE
0x428,0xAC
0x429,0xAA
0x42A,0xAB
0x42B,0xB0
0x42C,0xB9
0x42D,0xC6
0x42E,0xD4
0x42F,0xE0
0x430,0xE6
0x431,0xE7
0x432,0xE3
0x433,0xDA
0x434,0xD0
0x435,0xC6
0x436,0xBD
0x437,0xB3
0x438,0xA9
0x439,0xA0
0x43A,0x97
0x43B,0x92
0x43C,0x8F
0x43D,0x8F
0x43E,0x8F
0x43F,0x91
0x440,0x94
0x441,0x98
0x442,0xA0
0x443,0xAA
0x444,0xB6
0x445,0xC2
0x446,0xCE
0x447,0xD7
0x448,0xDD
0x449,0xDE
0x44A,0xDA
0x44B,0xCF
0x44C,0xBE
0x44D,0xA9
0x44E,0x92
0x44F,0x7C
0x450,0x6A
0x451,0x5F
0x452,0x5C
0x453,0x5E
0x454,0x64
0x455,0x69
0x456,0x6E
0x457,0x71
0x458,0x74
0x459,0x77
0x45A,0x7A
0x45B,0x7E
0x45C,0x83
0x45D,0x89
0x45E,0x90
0x45F,0x97
0x460,0x9E
0x461,0xA3
0x462,0xA4
0x463,0xA1
0x464,0x9A
0x465,0x8F
0x466,0x83
0x467,0x76
0x468,0x6B
0x469,0x62
0x46A,0x5C
0x46B,0x58
0x46C,0x56
0x46D,0x56
0x46E,0x57
0x46F,0x58
0x470,0x59
0x471,0x58
0x472,0x55
0x473,0x52
0x474,0x51
0x475,0x52
0x476,0x56
0x477,0x5C
0x478,0x64
0x479,0x6C
0x47A,0x71
0x47B,0x72
0x47C,0x6F
0x47D,0x68
0x47E,0x5F
0x47F,0x57
0x480,0x51
0x481,0x4F
0x482,0x51
0x483,0x56
0x484,0x5C
0x485,0x62
0x486,0x66
0x487,0x67
0x488,0x65
0x489,0x5F
0x48A,0x59
0x48B,0x52
0x48C,0x4D
0x48D,0x49
0x48E,0x48
0x48F,0x48
0x490,0x48
0x491,0x47
0x492,0x46
0x493,0x44
0x494,0x41
0x495,0x3D
0x496,0x3A
0x497,0x36
0x498,0x33
0x499,0x31
0x49A,0x31
0x49B,0x33
0x49C,0x36
0x49D,0x3A
0x49E,0x3D
0x49F,0x3D
0x4A0,0x3C
0x4A1,0x39
0x4A2,0x34
0x4A3,0x2D
0x4A4,0x27
0x4A5,0x21
0x4A6,0x1C
0x4A7,0x17
0x4A8,0x13
0x4A9,0x11
0x4AA,0x12
0x4AB,0x18
0x4AC,0x23
0x4AD,0x32
0x4AE,0x45
0x4AF,0x59
0x4B0,0x6F
0x4B1,0x85
0x4B2,0x9B
0x4B3,0xAF
0x4B4,0xC1
0x4B5,0xCE
0x4B6,0xD8
0x4B7,0xDE
0x4B8,0xE0
0x4B9,0xDF
0x4BA,0xDA
0x4BB,0xD5
0x4BC,0xCF
0x4BD,0xCA
0x4BE,0xC9
0x4BF,0xCC
0x4C0,0xD2
0x4C1,0xDC
0x4C2,0xE8
0x4C3,0xF2
0x4C4,0xF9
0x4C5,0xFB
0x4C6,0xF8
0x4C7,0xF2
0x4C8,0xEA
0x4C9,0xE1
0x4CA,0xD7
0x4CB,0xCF
0x4CC,0xC8
0x4CD,0xC1
0x4CE,0xBB
0x4CF,0xB5
0x4D0,0xB0
0x4D1,0xAC
0x4D2,0xA8
0x4D3,0xA5
0x4D4,0xA4
0x4D5,0xA3
0x4D6,0xA4
0x4D7,0xA6
0x4D8,0xA9
0x4D9,0xAE
0x4DA,0xB3
0x4DB,0xB8
0x4DC,0xBD
0x4DD,0xC1
0x4DE,0xC3
0x4DF,0xC2
0x4E0,0xBE
0x4E1,0xB5
0x4E2,0xAB
0x4E3,0x9F
0x4E4,0x93
0x4E5,0x88
0x4E6,0x7E
0x4E7,0x74
0x4E8,0x6C
0x4E9,0x65
0x4EA,0x5E
0x4EB,0x58
0x4EC,0x52
0x4ED,0x4D
0x4EE,0x48
0x4EF,0x45
0x4F0,0x43
0x4F1,0x43
0x4F2,0x44
0x4F3,0x46
0x4F4,0x47
0x4F5,0x45
0x4F6,0x41
0x4F7,0x39
0x4F8,0x2F
0x4F9,0x25
0x4FA,0x1D
0x4FB,0x18
0x4FC,0x18
0x4FD,0x1C
0x4FE,0x24
0x4FF,0x2F
0x500,0x3A
0x501,0x44
0x502,0x4B
0x503,0x50
0x504,0x53
0x505,0x56
0x506,0x59
0x507,0x5F
0x508,0x68
0x509,0x72
0x50A,0x7B
0x50B,0x84
0x50C,0x8A
0x50D,0x8E
0x50E,0x8F
0x50F,0x8F
0x510,0x8E
0x511,0x8D
0x512,0x8C
0x513,0x8C
0x514,0x8C
0x515,0x8D
0x516,0x8E
0x517,0x8F
0x518,0x90
0x519,0x90
0x51A,0x8F
0x51B,0x8B
0x51C,0x86
0x51D,0x80
0x51E,0x78
0x51F,0x70
0x520,0x68
0x521,0x62
0x522,0x5E
0x523,0x5C
0x524,0x5D
0x525,0x5F
0x526,0x60
0x527,0x60
0x528,0x5D
0x529,0x5B
0x52A,0x5B
0x52B,0x60
0x52C,0x6A
0x52D,0x77
0x52E,0x86
0x52F,0x92
0x530,0x9B
0x531,0x9F
0x532,0x9E
0x533,0x9A
0x534,0x95
0x535,0x90
0x536,0x8D
0x537,0x8E
0x538,0x91
0x539,0x99
0x53A,0xA3
0x53B,0xAF
0x53C,0xBB
0x53D,0xC6
0x53E,0xCF
0x53F,0xD4
0x540,0xD6
0x541,0xD6
0x542,0xD4
0x543,0xCF
0x544,0xC9
0x545,0xC1
0x546,0xB9
0x547,0xB0
0x548,0xA8
0x549,0xA0
0x54A,0x99
0x54B,0x91
0x54C,0x88
0x54D,0x80
0x54E,0x7A
0x54F,0x78
0x550,0x7C
0x551,0x87
0x552,0x97
0x553,0xAA
0x554,0xBC
0x555,0xCB
0x556,0xD5
0x557,0xD9
0x558,0xD7
0x559,0xD0
0x55A,0xC5
0x55B,0xB6
0x55C,0xA7
0x55D,0x97
0x55E,0x89
0x55F,0x7E
0x560,0x73
0x561,0x6B
0x562,0x64
0x563,0x5F
0x564,0x5D
0x565,0x5C
0x566,0x5E
0x567,0x62
0x568,0x67
0x569,0x6D
0x56A,0x73
0x56B,0x7A
0x56C,0x81
0x56D,0x89
0x56E,0x91
0x56F,0x99
0x570,0x9F
0x571,0xA2
0x572,0xA1
0x573,0x9C
0x574,0x93
0x575,0x89
0x576,0x7F
0x577,0x76
0x578,0x6F
0x579,0x6B
0x57A,0x69
0x57B,0x68
0x57C,0x68
0x57D,0x65
0x57E,0x62
0x57F,0x5E
0x580,0x5B
0x581,0x58
0x582,0x58
0x583,0x5C
0x584,0x62
0x585,0x6A
0x586,0x73
0x587,0x7A
0x588,0x7E
0x589,0x7F
0x58A,0x7D
0x58B,0x78
0x58C,0x72
0x58D,0x6C
0x58E,0x68
0x58F,0x65
0x590,0x66
0x591,0x68
0x592,0x6B
0x593,0x6F
0x594,0x72
0x595,0x74
0x596,0x74
0x597,0x71
0x598,0x6C
0x599,0x66
0x59A,0x62
0x59B,0x60
0x59C,0x61
0x59D,0x64
0x59E,0x67
0x59F,0x67
0x5A0,0x65
0x5A1,0x62
0x5A2,0x5C
0x5A3,0x55
0x5A4,0x4E
0x5A5,0x47
0x5A6,0x42
0x5A7,0x40
0x5A8,0x3F
0x5A9,0x40
0x5AA,0x42
0x5AB,0x45
0x5AC,0x48
0x5AD,0x4B
0x5AE,0x4E
0x5AF,0x4D
0x5B0,0x4B
0x5B1,0x47
0x5B2,0x41
0x5B3,0x3A
0x5B4,0x32
0x5B5,0x2A
0x5B6,0x23
0x5B7,0x1D
0x5B8,0x19
0x5B9,0x17
0x5BA,0x19
0x5BB,0x1D
0x5BC,0x25
0x5BD,0x30
0x5BE,0x3E
0x5BF,0x51
0x5C0,0x67
0x5C1,0x80
0x5C2,0x99
