file,class,std,autocorr,entropy,f0
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1344.wav,audio,11373.4,0.84,5.21,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1408.wav,audio,15268.8,0.876,5.0,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1472.wav,audio,13440.0,0.915,5.03,689.1
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1536.wav,audio,17083.9,0.824,5.02,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1600.wav,audio,15310.5,0.882,4.78,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1664.wav,audio,19938.4,0.929,5.17,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1728.wav,audio,14342.6,0.878,4.94,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1792.wav,audio,13344.8,0.934,4.97,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1856.wav,audio,11373.4,0.84,5.21,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1920.wav,audio,15268.8,0.876,5.0,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_1984.wav,audio,13440.0,0.915,5.03,689.1
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2048.wav,audio,12874.5,0.935,4.77,344.5
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2112.wav,audio,15214.1,0.927,5.12,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2176.wav,audio,19157.5,0.92,5.22,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2240.wav,audio,15658.9,0.915,5.05,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2304.wav,audio,12597.4,0.939,4.77,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2368.wav,audio,18379.9,0.939,5.34,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2432.wav,audio,16676.7,0.938,5.11,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2496.wav,audio,14141.8,0.883,4.8,689.1
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2560.wav,audio,12874.5,0.935,4.77,344.5
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2624.wav,audio,15214.1,0.927,5.12,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2688.wav,audio,19157.5,0.92,5.22,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2752.wav,audio,15658.9,0.915,5.05,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2816.wav,audio,12597.4,0.939,4.77,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2880.wav,audio,18379.9,0.939,5.34,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_2944.wav,audio,16676.7,0.938,5.11,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_3008.wav,audio,14141.8,0.883,4.8,689.1
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_3072.wav,audio,11680.5,0.83,4.31,516.8
../data/addr_001000/samples/audios/audio_out/chunk_64/sample_3136.wav,audio,10979.2,0.808,4.06,172.3
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_0.wav,audio,14610.3,0.762,5.44,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_64.wav,audio,13087.7,0.738,5.22,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_128.wav,audio,14539.1,0.725,4.99,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_192.wav,audio,12288.0,0.659,4.73,1722.7
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_256.wav,audio,13767.8,0.658,4.66,1722.7
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_320.wav,audio,13623.3,0.715,4.62,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_384.wav,audio,14534.6,0.735,4.82,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_448.wav,audio,12270.0,0.749,5.15,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_512.wav,audio,14610.3,0.762,5.44,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_576.wav,audio,13087.7,0.738,5.22,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_640.wav,audio,14539.1,0.725,4.99,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_704.wav,audio,12288.0,0.659,4.73,1722.7
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_768.wav,audio,13767.8,0.658,4.66,1722.7
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_832.wav,audio,13623.3,0.715,4.62,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_896.wav,audio,14534.6,0.735,4.82,775.2
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_960.wav,audio,11871.0,0.826,3.61,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1024.wav,audio,16521.4,0.862,5.36,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1088.wav,audio,17903.5,0.921,5.43,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1152.wav,audio,15143.4,0.934,5.41,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1216.wav,audio,12879.8,0.912,5.23,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1280.wav,audio,10478.9,0.912,5.14,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1344.wav,audio,13157.6,0.929,5.41,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1408.wav,audio,11905.2,0.887,5.24,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,11967.4,0.829,4.68,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,16521.4,0.862,5.36,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,17903.5,0.921,5.43,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,15143.4,0.934,5.41,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,12879.8,0.912,5.23,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,10478.9,0.912,5.14,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,13157.6,0.929,5.41,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,11905.2,0.887,5.24,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,10009.6,0.906,4.91,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,13874.7,0.927,5.27,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,17181.3,0.948,5.65,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,15927.1,0.94,5.47,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,12604.7,0.925,5.29,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,14609.4,0.941,5.55,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,16099.5,0.937,5.52,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,12704.0,0.928,5.39,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,11975.1,0.92,5.16,344.5
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,13874.7,0.927,5.27,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,17181.3,0.948,5.65,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,15927.1,0.94,5.47,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,12604.7,0.925,5.29,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,14609.4,0.941,5.55,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,16099.5,0.937,5.52,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,12704.0,0.928,5.39,602.9
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,11207.9,0.866,4.91,689.1
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,10188.9,0.843,4.36,516.8
../data/addr_001000/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,11681.0,0.798,4.12,172.3
