ADDR,DATA
0x0139,0x6300
0x013A,0x60C0
0x013B,0x6250
0x013C,0x66E0
0x013D,0x6CC0
0x013E,0x71D0
0x013F,0x7480
0x0140,0x74B0
0x0141,0x7300
0x0142,0x70A0
0x0143,0x6E90
0x0144,0x6D20
0x0145,0x6C50
0x0146,0x6C10
0x0147,0x6C50
0x0148,0x6CE0
0x0149,0x6E90
0x014A,0x7170
0x014B,0x7570
0x014C,0x7A20
0x014D,0x7DE0
0x014E,0x7FB0
0x014F,0x7EB0
0x0150,0x7B50
0x0151,0x7610
0x0152,0x70A0
0x0153,0x6B70
0x0154,0x6700
0x0155,0x6400
0x0156,0x62E0
0x0157,0x63C0
0x0158,0x6620
0x0159,0x68D0
0x015A,0x6B30
0x015B,0x6D60
0x015C,0x6FE0
0x015D,0x7380
0x015E,0x77C0
0x015F,0x7C50
0x0160,0x8010
0x0161,0x8290
0x0162,0x8440
0x0163,0x8690
0x0164,0x8A60
0x0165,0x8F90
0x0166,0x9520
0x0167,0x99D0
0x0168,0x9BC0
0x0169,0x9AE0
0x016A,0x9820
0x016B,0x94E0
0x016C,0x9220
0x016D,0x9050
0x016E,0x8FD0
0x016F,0x90C0
0x0170,0x9270
0x0171,0x9480
0x0172,0x9670
0x0173,0x9840
0x0174,0x99F0
0x0175,0x9B80
0x0176,0x9D50
0x0177,0x9F20
0x0178,0xA120
0x0179,0xA310
0x017A,0xA4C0
0x017B,0xA650
0x017C,0xA7C0
0x017D,0xA920
0x017E,0xAAB0
0x017F,0xAC40
0x0180,0xAE20
0x0181,0xB110
0x0182,0xB5A0
0x0183,0xBAD0
0x0184,0xBFC0
0x0185,0xC340
0x0186,0xC540
0x0187,0xC660
0x0188,0xC770
0x0189,0xC900
0x018A,0xCAD0
0x018B,0xCCA0
0x018C,0xCE50
0x018D,0xCF00
0x018E,0xCEB0
0x018F,0xCDD0
0x0190,0xCC80
0x0191,0xCAF0
0x0192,0xC960
0x0193,0xC7D0
0x0194,0xC6D0
0x0195,0xC6A0
0x0196,0xC7D0
0x0197,0xCAF0
0x0198,0xD020
0x0199,0xD6A0
0x019A,0xDE10
0x019B,0xE570
0x019C,0xEBD0
0x019D,0xF170
0x019E,0xF680
0x019F,0xFAA0
0x01A0,0xFD40
0x01A1,0xFDA0
0x01A2,0xFB30
0x01A3,0xF630
0x01A4,0xEFE0
0x01A5,0xE8F0
0x01A6,0xE230
0x01A7,0xDBF0
0x01A8,0xD660
0x01A9,0xD0B0
0x01AA,0xCB90
0x01AB,0xC6D0
0x01AC,0xC260
0x01AD,0xBDF0
0x01AE,0xB8C0
0x01AF,0xB200
0x01B0,0xA970
0x01B1,0xA010
0x01B2,0x9690
0x01B3,0x8E00
0x01B4,0x8690
0x01B5,0x80A0
0x01B6,0x7C10
0x01B7,0x7850
0x01B8,0x74D0
0x01B9,0x7140
0x01BA,0x6DC0
0x01BB,0x69A0
0x01BC,0x6510
0x01BD,0x5F80
0x01BE,0x5900
0x01BF,0x51D0
0x01C0,0x4A50
0x01C1,0x4390
0x01C2,0x3E30
0x01C3,0x3A90
0x01C4,0x3880
0x01C5,0x36F0
0x01C6,0x3500
0x01C7,0x3200
0x01C8,0x2E60
0x01C9,0x2A30
0x01CA,0x25C0
0x01CB,0x2120
0x01CC,0x1BE0
0x01CD,0x16B0
0x01CE,0x11C0
0x01CF,0x0DE0
0x01D0,0x0BF0
0x01D1,0x0C90
0x01D2,0x0FD0
0x01D3,0x1520
0x01D4,0x1B60
0x01D5,0x2120
0x01D6,0x2540
0x01D7,0x26B0
0x01D8,0x2560
0x01D9,0x2280
0x01DA,0x2030
0x01DB,0x1FF0
0x01DC,0x2220
0x01DD,0x2650
0x01DE,0x2C20
0x01DF,0x3280
0x01E0,0x38E0
0x01E1,0x3EA0
0x01E2,0x43F0
0x01E3,0x48C0
0x01E4,0x4D50
0x01E5,0x5150
0x01E6,0x5490
0x01E7,0x5680
0x01E8,0x5620
0x01E9,0x5430
0x01EA,0x5150
0x01EB,0x4FA0
0x01EC,0x5130
0x01ED,0x5660
0x01EE,0x5E50
0x01EF,0x6740
0x01F0,0x6E70
0x01F1,0x7250
0x01F2,0x7250
0x01F3,0x6F50
0x01F4,0x6B10
0x01F5,0x6740
0x01F6,0x6530
0x01F7,0x6490
0x01F8,0x64F0
0x01F9,0x65B0
0x01FA,0x6700
0x01FB,0x68B0
0x01FC,0x6AF0
0x01FD,0x6D00
0x01FE,0x6F10
0x01FF,0x7040
0x0200,0xB0F0
0x0201,0xB490
0x0202,0xB9B0
0x0203,0xBF20
0x0204,0xC390
0x0205,0xC640
0x0206,0xC7F0
0x0207,0xC900
0x0208,0xCAD0
0x0209,0xCDB0
0x020A,0xD0F0
0x020B,0xD300
0x020C,0xD360
0x020D,0xD1B0
0x020E,0xCF00
0x020F,0xCC80
0x0210,0xCAF0
0x0211,0xCAB0
0x0212,0xCB70
0x0213,0xCCE0
0x0214,0xCE50
0x0215,0xCFC0
0x0216,0xD150
0x0217,0xD380
0x0218,0xD640
0x0219,0xD9A0
0x021A,0xDDD0
0x021B,0xE2E0
0x021C,0xE8B0
0x021D,0xEF30
0x021E,0xF5D0
0x021F,0xFBD0
0x0220,0xFF70
0x0221,0xFFF0
0x0222,0xFD40
0x0223,0xF7C0
0x0224,0xF120
0x0225,0xE9A0
0x0226,0xE190
0x0227,0xD960
0x0228,0xD130
0x0229,0xC8E0
0x022A,0xC0F0
0x022B,0xB960
0x022C,0xB240
0x022D,0xAC20
0x022E,0xA750
0x022F,0xA2F0
0x0230,0x9E60
0x0231,0x98A0
0x0232,0x91C0
0x0233,0x8A40
0x0234,0x8230
0x0235,0x7A60
0x0236,0x7300
0x0237,0x6BF0
0x0238,0x6530
0x0239,0x5F60
0x023A,0x5AF0
0x023B,0x5850
0x023C,0x5700
0x023D,0x55A0
0x023E,0x52C0
0x023F,0x4DF0
0x0240,0x4730
0x0241,0x4000
0x0242,0x3900
0x0243,0x32A0
0x0244,0x2CD0
0x0245,0x27A0
0x0246,0x2350
0x0247,0x1FD0
0x0248,0x1D70
0x0249,0x1C30
0x024A,0x1B80
0x024B,0x1AA0
0x024C,0x1860
0x024D,0x1520
0x024E,0x1180
0x024F,0x0E20
0x0250,0x0B80
0x0251,0x0A20
0x0252,0x09F0
0x0253,0x0B80
0x0254,0x0E80
0x0255,0x12D0
0x0256,0x17E0
0x0257,0x1DC0
0x0258,0x23F0
0x0259,0x2970
0x025A,0x2DB0
0x025B,0x2FD0
0x025C,0x3010
0x025D,0x2F80
0x025E,0x2F80
0x025F,0x30F0
0x0260,0x33F0
0x0261,0x3860
0x0262,0x3DF0
0x0263,0x4450
0x0264,0x4B50
0x0265,0x5300
0x0266,0x5A70
0x0267,0x6000
0x0268,0x62C0
0x0269,0x61F0
0x026A,0x5ED0
0x026B,0x5B10
0x026C,0x5850
0x026D,0x57D0
0x026E,0x59C0
0x026F,0x5E10
0x0270,0x63C0
0x0271,0x6940
0x0272,0x6DA0
0x0273,0x7060
0x0274,0x7140
0x0275,0x7140
0x0276,0x70C0
0x0277,0x6FE0
0x0278,0x6E90
0x0279,0x6C30
0x027A,0x68D0
0x027B,0x64F0
0x027C,0x61F0
0x027D,0x6110
0x027E,0x62E0
0x027F,0x6790
0x0280,0x6D40
0x0281,0x7300
0x0282,0x7740
0x0283,0x7870
0x0284,0x7660
0x0285,0x71B0
0x0286,0x6C10
0x0287,0x6790
0x0288,0x6640
0x0289,0x6890
0x028A,0x6D80
0x028B,0x7320
0x028C,0x77C0
0x028D,0x7A40
0x028E,0x7AC0
0x028F,0x79E0
0x0290,0x7830
0x0291,0x7630
0x0292,0x73A0
0x0293,0x7020
0x0294,0x6B90
0x0295,0x6680
0x0296,0x61B0
0x0297,0x5E90
0x0298,0x5DF0
0x0299,0x6060
0x029A,0x6570
0x029B,0x6BF0
0x029C,0x7210
0x029D,0x7700
0x029E,0x7A80
0x029F,0x7D40
0x02A0,0x7FF0
0x02A1,0x8310
0x02A2,0x8630
0x02A3,0x8990
0x02A4,0x8C90
0x02A5,0x8F70
0x02A6,0x91E0
0x02A7,0x9480
0x02A8,0x9690
0x02A9,0x97E0
0x02AA,0x9800
0x02AB,0x97C0
0x02AC,0x9710
0x02AD,0x9630
0x02AE,0x9460
0x02AF,0x9180
0x02B0,0x8E60
0x02B1,0x8C90
0x02B2,0x8D30
0x02B3,0x9100
0x02B4,0x96B0
0x02B5,0x9C90
0x02B6,0xA090
0x02B7,0xA220
0x02B8,0xA240
0x02B9,0xA260
0x02BA,0xA330
0x02BB,0xA500
0x02BC,0xA7A0
0x02BD,0xAA50
0x02BE,0xACD0
0x02BF,0xAF00
0x02C0,0xB0B0
0x02C1,0xB2E0
0x02C2,0xB5C0
0x02C3,0xB980
0x02C4,0xBD90
0x02C5,0xC1B0
0x02C6,0xC580
0x02C7,0xC8A0
0x02C8,0xCB50
0x02C9,0xCD20
0x02CA,0xCE50
0x02CB,0xCE50
0x02CC,0xCDD0
0x02CD,0xCCE0
0x02CE,0xCC20
0x02CF,0xCBE0
0x02D0,0xCC40
0x02D1,0xCD20
0x02D2,0xCDF0
0x02D3,0xCDB0
0x02D4,0xCCA0
0x02D5,0xCB70
0x02D6,0xCB90
0x02D7,0xCD20
0x02D8,0xD110
0x02D9,0xD700
0x02DA,0xDE50
0x02DB,0xE5B0
0x02DC,0xECE0
0x02DD,0xF320
0x02DE,0xF850
0x02DF,0xFC70
0x02E0,0xFED0
0x02E1,0xFED0
0x02E2,0xFC70
0x02E3,0xF810
0x02E4,0xF210
0x02E5,0xEB50
0x02E6,0xE450
0x02E7,0xDD00
0x02E8,0xD5A0
0x02E9,0xCE30
0x02EA,0xC6D0
0x02EB,0xBFE0
0x02EC,0xBA10
0x02ED,0xB5E0
0x02EE,0xB260
0x02EF,0xAE40
0x02F0,0xA880
0x02F1,0xA0B0
0x02F2,0x97C0
0x02F3,0x8E60
0x02F4,0x8630
0x02F5,0x7F10
0x02F6,0x78F0
0x02F7,0x7380
0x02F8,0x6F10
0x02F9,0x6B70
0x02FA,0x68B0
0x02FB,0x6660
0x02FC,0x63C0
0x02FD,0x6000
0x02FE,0x5A90
0x02FF,0x53F0
0x0300,0x4CA0
0x0301,0x4560
0x0302,0x3EC0
0x0303,0x3900
0x0304,0x34C0
0x0305,0x3130
0x0306,0x2EA0
0x0307,0x2C40
0x0308,0x2A10
0x0309,0x2800
0x030A,0x25C0
0x030B,0x22F0
0x030C,0x1F00
0x030D,0x19F0
0x030E,0x14C0
0x030F,0x1070
0x0310,0x0DE0
0x0311,0x0D80
0x0312,0x0F50
0x0313,0x1290
0x0314,0x16B0
0x0315,0x1B40
0x0316,0x2010
0x0317,0x24C0
0x0318,0x2920
0x0319,0x2C20
0x031A,0x2D70
0x031B,0x2D10
0x031C,0x2B80
0x031D,0x2A50
0x031E,0x2AE0
0x031F,0x2DB0
0x0320,0x3390
0x0321,0x3BE0
0x0322,0x4560
0x0323,0x4E70
0x0324,0x5580
0x0325,0x5980
0x0326,0x5AD0
0x0327,0x5A40
0x0328,0x5940
0x0329,0x5890
0x032A,0x58E0
0x032B,0x59E0
0x032C,0x5B30
0x032D,0x5CC0
0x032E,0x5EB0
0x032F,0x6130
0x0330,0x64F0
0x0331,0x6980
0x0332,0x6E70
0x0333,0x72D0
0x0334,0x75D0
0x0335,0x7630
0x0336,0x7360
0x0337,0x6E30
0x0338,0x6810
0x0339,0x6300
0x033A,0x60C0
0x033B,0x6250
0x033C,0x66E0
0x033D,0x6CC0
0x033E,0x71D0
0x033F,0x7480
0x0340,0x74B0
0x0341,0x7300
0x0342,0x70A0
0x0343,0x6E90
0x0344,0x6D20
0x0345,0x6C50
0x0346,0x6C10
0x0347,0x6C50
0x0348,0x6CE0
0x0349,0x6E90
0x034A,0x7170
0x034B,0x7570
0x034C,0x7A20
0x034D,0x7DE0
0x034E,0x7FB0
0x034F,0x7EB0
0x0350,0x7B50
0x0351,0x7610
0x0352,0x70A0
0x0353,0x6B70
0x0354,0x6700
0x0355,0x6400
0x0356,0x62E0
0x0357,0x63C0
0x0358,0x6620
0x0359,0x68D0
0x035A,0x6B30
0x035B,0x6D60
0x035C,0x6FE0
0x035D,0x7380
0x035E,0x77C0
0x035F,0x7C50
0x0360,0x8010
0x0361,0x8290
0x0362,0x8440
0x0363,0x8690
0x0364,0x8A60
0x0365,0x8F90
0x0366,0x9520
0x0367,0x99D0
0x0368,0x9BC0
0x0369,0x9AE0
0x036A,0x9820
0x036B,0x94E0
0x036C,0x9220
0x036D,0x9050
0x036E,0x8FD0
0x036F,0x90C0
0x0370,0x9270
0x0371,0x9480
0x0372,0x9670
0x0373,0x9840
0x0374,0x99F0
0x0375,0x9B80
0x0376,0x9D50
0x0377,0x9F20
0x0378,0xA120
0x0379,0xA310
0x037A,0xA4C0
0x037B,0xA650
0x037C,0xA7C0
0x037D,0xA920
0x037E,0xAAB0
0x037F,0xAC40
0x0380,0xAE20
0x0381,0xB110
0x0382,0xB5A0
0x0383,0xBAD0
0x0384,0xBFC0
0x0385,0xC340
0x0386,0xC540
0x0387,0xC660
0x0388,0xC770
0x0389,0xC900
0x038A,0xCAD0
0x038B,0xCCA0
0x038C,0xCE50
0x038D,0xCF00
0x038E,0xCEB0
0x038F,0xCDD0
0x0390,0xCC80
0x0391,0xCAF0
0x0392,0xC960
0x0393,0xC7D0
0x0394,0xC6D0
0x0395,0xC6A0
0x0396,0xC7D0
0x0397,0xCAF0
0x0398,0xD020
0x0399,0xD6A0
0x039A,0xDE10
0x039B,0xE570
0x039C,0xEBD0
0x039D,0xF170
0x039E,0xF680
0x039F,0xFAA0
0x03A0,0xFD40
0x03A1,0xFDA0
0x03A2,0xFB30
0x03A3,0xF630
0x03A4,0xEFE0
0x03A5,0xE8F0
0x03A6,0xE230
0x03A7,0xDBF0
0x03A8,0xD660
0x03A9,0xD0B0
0x03AA,0xCB90
0x03AB,0xC6D0
0x03AC,0xC260
0x03AD,0xBDF0
0x03AE,0xB8C0
0x03AF,0xB200
0x03B0,0xA970
0x03B1,0xA010
0x03B2,0x9690
0x03B3,0x8E00
0x03B4,0x8690
0x03B5,0x80A0
0x03B6,0x7C10
0x03B7,0x7850
0x03B8,0x74D0
0x03B9,0x7140
0x03BA,0x6DC0
0x03BB,0x69A0
0x03BC,0x6510
0x03BD,0x5F80
0x03BE,0x5900
0x03BF,0x51D0
0x03C0,0x4A50
0x03C1,0x4390
0x03C2,0x3E30
0x03C3,0x3A90
0x03C4,0x3880
0x03C5,0x36F0
0x03C6,0x3500
0x03C7,0x3200
0x03C8,0x2E60
0x03C9,0x2A30
0x03CA,0x25C0
0x03CB,0x2120
0x03CC,0x1BE0
0x03CD,0x16B0
0x03CE,0x11C0
0x03CF,0x0DE0
0x03D0,0x0BF0
0x03D1,0x0C90
0x03D2,0x0FD0
0x03D3,0x1520
0x03D4,0x1B60
0x03D5,0x2120
0x03D6,0x2540
0x03D7,0x26B0
0x03D8,0x2560
0x03D9,0x2280
0x03DA,0x2030
0x03DB,0x1FF0
0x03DC,0x2220
0x03DD,0x2650
0x03DE,0x2C20
0x03DF,0x3280
0x03E0,0x38E0
0x03E1,0x3EA0
0x03E2,0x43F0
0x03E3,0x48C0
0x03E4,0x4D50
0x03E5,0x5150
0x03E6,0x5490
0x03E7,0x5680
0x03E8,0x5620
0x03E9,0x5430
0x03EA,0x5150
0x03EB,0x4FA0
0x03EC,0x5130
0x03ED,0x5660
0x03EE,0x5E50
0x03EF,0x6740
0x03F0,0x6E70
0x03F1,0x7250
0x03F2,0x7250
0x03F3,0x6F50
0x03F4,0x6B10
0x03F5,0x6740
0x03F6,0x6530
0x03F7,0x6490
0x03F8,0x64F0
0x03F9,0x65B0
0x03FA,0x6700
0x03FB,0x68B0
0x03FC,0x6AF0
0x03FD,0x6D00
0x03FE,0x6F10
0x03FF,0x7040
0x0400,0x5F60
0x0401,0x5BB0
0x0402,0x5750
0x0403,0x52A0
0x0404,0x4D90
0x0405,0x47D0
0x0406,0x4190
0x0407,0x3AB0
0x0408,0x3390
0x0409,0x2C20
0x040A,0x24C0
0x040B,0x1E40
0x040C,0x19B0
0x040D,0x1820
0x040E,0x19B0
0x040F,0x1D30
0x0410,0x20D0
0x0411,0x22B0
0x0412,0x21E0
0x0413,0x1E80
0x0414,0x19F0
0x0415,0x15B0
0x0416,0x12D0
0x0417,0x1220
0x0418,0x13D0
0x0419,0x1710
0x041A,0x1B40
0x041B,0x1FF0
0x041C,0x24C0
0x041D,0x2A10
0x041E,0x2F60
0x041F,0x34E0
0x0420,0x3900
0x0421,0x3B60
0x0422,0x3BC0
0x0423,0x3A90
0x0424,0x3960
0x0425,0x39B0
0x0426,0x3C80
0x0427,0x41E0
0x0428,0x4880
0x0429,0x4ED0
0x042A,0x5470
0x042B,0x5870
0x042C,0x5B70
0x042D,0x5D60
0x042E,0x5E70
0x042F,0x5ED0
0x0430,0x5EB0
0x0431,0x5E30
0x0432,0x5DD0
0x0433,0x5DB0
0x0434,0x5E90
0x0435,0x60A0
0x0436,0x6340
0x0437,0x6660
0x0438,0x6940
0x0439,0x6B70
0x043A,0x6CC0
0x043B,0x6C80
0x043C,0x6B50
0x043D,0x68F0
0x043E,0x65B0
0x043F,0x6210
0x0440,0x5F60
0x0441,0x5E90
0x0442,0x6060
0x0443,0x6470
0x0444,0x6980
0x0445,0x6DC0
0x0446,0x70A0
0x0447,0x71D0
0x0448,0x7250
0x0449,0x7290
0x044A,0x7380
0x044B,0x7480
0x044C,0x7530
0x044D,0x7530
0x044E,0x7480
0x044F,0x73A0
0x0450,0x7270
0x0451,0x7120
0x0452,0x6F30
0x0453,0x6C80
0x0454,0x6940
0x0455,0x6620
0x0456,0x6380
0x0457,0x61B0
0x0458,0x60A0
0x0459,0x6040
0x045A,0x6060
0x045B,0x6130
0x045C,0x6300
0x045D,0x6600
0x045E,0x6A60
0x045F,0x6FE0
0x0460,0x7610
0x0461,0x7C30
0x0462,0x8100
0x0463,0x8420
0x0464,0x8590
0x0465,0x85D0
0x0466,0x85F0
0x0467,0x8630
0x0468,0x86B0
0x0469,0x8780
0x046A,0x8820
0x046B,0x8930
0x046C,0x8AE0
0x046D,0x8CF0
0x046E,0x8EC0
0x046F,0x9010
0x0470,0x90C0
0x0471,0x90C0
0x0472,0x9070
0x0473,0x90A0
0x0474,0x9180
0x0475,0x9350
0x0476,0x9590
0x0477,0x9760
0x0478,0x98D0
0x0479,0x99F0
0x047A,0x9B20
0x047B,0x9C70
0x047C,0x9E40
0x047D,0xA030
0x047E,0xA260
0x047F,0xA4C0
0x0480,0xA6F0
0x0481,0xA900
0x0482,0xAB60
0x0483,0xAE60
0x0484,0xB260
0x0485,0xB7B0
0x0486,0xBD30
0x0487,0xC260
0x0488,0xC6A0
0x0489,0xC9A0
0x048A,0xCB70
0x048B,0xCC60
0x048C,0xCC60
0x048D,0xCB10
0x048E,0xC860
0x048F,0xC450
0x0490,0xBFE0
0x0491,0xBC20
0x0492,0xB9B0
0x0493,0xB920
0x0494,0xBAB0
0x0495,0xBE70
0x0496,0xC490
0x0497,0xCC20
0x0498,0xD3F0
0x0499,0xDAF0
0x049A,0xE0C0
0x049B,0xE4F0
0x049C,0xE810
0x049D,0xEAA0
0x049E,0xED20
0x049F,0xEFC0
0x04A0,0xF1F0
0x04A1,0xF300
0x04A2,0xF270
0x04A3,0xF0E0
0x04A4,0xEF70
0x04A5,0xEEB0
0x04A6,0xEEF0
0x04A7,0xEF10
0x04A8,0xEDA0
0x04A9,0xE960
0x04AA,0xE170
0x04AB,0xD750
0x04AC,0xCCA0
0x04AD,0xC3B0
0x04AE,0xBD70
0x04AF,0xB9B0
0x04B0,0xB790
0x04B1,0xB560
0x04B2,0xB240
0x04B3,0xADD0
0x04B4,0xA750
0x04B5,0x9F70
0x04B6,0x96D0
0x04B7,0x8EA0
0x04B8,0x8780
0x04B9,0x81A0
0x04BA,0x7CB0
0x04BB,0x7810
0x04BC,0x7340
0x04BD,0x6E30
0x04BE,0x6980
0x04BF,0x6620
0x04C0,0x6470
0x04C1,0x6380
0x04C2,0x6210
0x04C3,0x5E50
0x04C4,0x5790
0x04C5,0x4E50
0x04C6,0x43B0
0x04C7,0x3920
0x04C8,0x30B0
0x04C9,0x2B20
0x04CA,0x2880
0x04CB,0x27C0
0x04CC,0x27E0
0x04CD,0x27E0
0x04CE,0x2730
0x04CF,0x25C0
0x04D0,0x2480
0x04D1,0x2310
0x04D2,0x2120
0x04D3,0x1E60
0x04D4,0x1AA0
0x04D5,0x1650
0x04D6,0x1310
0x04D7,0x1270
0x04D8,0x14E0
0x04D9,0x1A30
0x04DA,0x20F0
0x04DB,0x27A0
0x04DC,0x2CD0
0x04DD,0x3050
0x04DE,0x3220
0x04DF,0x32E0
