ADDR,DATA
0x1C0,0x4A
0x1C1,0x43
0x1C2,0x3E
0x1C3,0x3A
0x1C4,0x38
0x1C5,0x36
0x1C6,0x35
0x1C7,0x32
0x1C8,0x2E
0x1C9,0x2A
0x1CA,0x25
0x1CB,0x21
0x1CC,0x1B
0x1CD,0x16
0x1CE,0x11
0x1CF,0x0D
0x1D0,0x0B
0x1D1,0x0C
0x1D2,0x0F
0x1D3,0x15
0x1D4,0x1B
0x1D5,0x21
0x1D6,0x25
0x1D7,0x26
0x1D8,0x25
0x1D9,0x22
0x1DA,0x20
0x1DB,0x1F
0x1DC,0x22
0x1DD,0x26
0x1DE,0x2C
0x1DF,0x32
0x1E0,0x38
0x1E1,0x3E
0x1E2,0x43
0x1E3,0x48
0x1E4,0x4D
0x1E5,0x51
0x1E6,0x54
0x1E7,0x56
0x1E8,0x56
0x1E9,0x54
0x1EA,0x51
0x1EB,0x4F
0x1EC,0x51
0x1ED,0x56
0x1EE,0x5E
0x1EF,0x67
0x1F0,0x6E
0x1F1,0x72
0x1F2,0x72
0x1F3,0x6F
0x1F4,0x6B
0x1F5,0x67
0x1F6,0x65
0x1F7,0x64
0x1F8,0x64
0x1F9,0x65
0x1FA,0x67
0x1FB,0x68
0x1FC,0x6A
0x1FD,0x6D
0x1FE,0x6F
0x1FF,0x70
0x200,0xB0
0x201,0xB4
0x202,0xB9
0x203,0xBF
0x204,0xC3
0x205,0xC6
0x206,0xC7
0x207,0xC9
0x208,0xCA
0x209,0xCD
0x20A,0xD0
0x20B,0xD3
0x20C,0xD3
0x20D,0xD1
0x20E,0xCF
0x20F,0xCC
0x210,0xCA
0x211,0xCA
0x212,0xCB
0x213,0xCC
0x214,0xCE
0x215,0xCF
0x216,0xD1
0x217,0xD3
0x218,0xD6
0x219,0xD9
0x21A,0xDD
0x21B,0xE2
0x21C,0xE8
0x21D,0xEF
0x21E,0xF5
0x21F,0xFB
0x220,0xFF
0x221,0xFF
0x222,0xFD
0x223,0xF7
0x224,0xF1
0x225,0xE9
0x226,0xE1
0x227,0xD9
0x228,0xD1
0x229,0xC8
0x22A,0xC0
0x22B,0xB9
0x22C,0xB2
0x22D,0xAC
0x22E,0xA7
0x22F,0xA2
0x230,0x9E
0x231,0x98
0x232,0x91
0x233,0x8A
0x234,0x82
0x235,0x7A
0x236,0x73
0x237,0x6B
0x238,0x65
0x239,0x5F
0x23A,0x5A
0x23B,0x58
0x23C,0x57
0x23D,0x55
0x23E,0x52
0x23F,0x4D
0x240,0x47
0x241,0x40
0x242,0x39
0x243,0x32
0x244,0x2C
0x245,0x27
0x246,0x23
0x247,0x1F
0x248,0x1D
0x249,0x1C
0x24A,0x1B
0x24B,0x1A
0x24C,0x18
0x24D,0x15
0x24E,0x11
0x24F,0x0E
0x250,0x0B
0x251,0x0A
0x252,0x09
0x253,0x0B
0x254,0x0E
0x255,0x12
0x256,0x17
0x257,0x1D
0x258,0x23
0x259,0x29
0x25A,0x2D
0x25B,0x2F
0x25C,0x30
0x25D,0x2F
0x25E,0x2F
0x25F,0x30
0x260,0x33
0x261,0x38
0x262,0x3D
0x263,0x44
0x264,0x4B
0x265,0x53
0x266,0x5A
0x267,0x60
0x268,0x62
0x269,0x61
0x26A,0x5E
0x26B,0x5B
0x26C,0x58
0x26D,0x57
0x26E,0x59
0x26F,0x5E
0x270,0x63
0x271,0x69
0x272,0x6D
0x273,0x70
0x274,0x71
0x275,0x71
0x276,0x70
0x277,0x6F
0x278,0x6E
0x279,0x6C
0x27A,0x68
0x27B,0x64
0x27C,0x61
0x27D,0x61
0x27E,0x62
0x27F,0x67
0x280,0x6D
0x281,0x73
0x282,0x77
0x283,0x78
0x284,0x76
0x285,0x71
0x286,0x6C
0x287,0x67
0x288,0x66
0x289,0x68
0x28A,0x6D
0x28B,0x73
0x28C,0x77
0x28D,0x7A
0x28E,0x7A
0x28F,0x79
0x290,0x78
0x291,0x76
0x292,0x73
0x293,0x70
0x294,0x6B
0x295,0x66
0x296,0x61
0x297,0x5E
0x298,0x5D
0x299,0x60
0x29A,0x65
0x29B,0x6B
0x29C,0x72
0x29D,0x77
0x29E,0x7A
0x29F,0x7D
0x2A0,0x7F
0x2A1,0x83
0x2A2,0x86
0x2A3,0x89
0x2A4,0x8C
0x2A5,0x8F
0x2A6,0x91
0x2A7,0x94
0x2A8,0x96
0x2A9,0x97
0x2AA,0x98
0x2AB,0x97
0x2AC,0x97
0x2AD,0x96
0x2AE,0x94
0x2AF,0x91
0x2B0,0x8E
0x2B1,0x8C
0x2B2,0x8D
0x2B3,0x91
0x2B4,0x96
0x2B5,0x9C
0x2B6,0xA0
0x2B7,0xA2
0x2B8,0xA2
0x2B9,0xA2
0x2BA,0xA3
0x2BB,0xA5
0x2BC,0xA7
0x2BD,0xAA
0x2BE,0xAC
0x2BF,0xAF
0x2C0,0xB0
0x2C1,0xB2
0x2C2,0xB5
0x2C3,0xB9
0x2C4,0xBD
0x2C5,0xC1
0x2C6,0xC5
0x2C7,0xC8
0x2C8,0xCB
0x2C9,0xCD
0x2CA,0xCE
0x2CB,0xCE
0x2CC,0xCD
0x2CD,0xCC
0x2CE,0xCC
0x2CF,0xCB
0x2D0,0xCC
0x2D1,0xCD
0x2D2,0xCD
0x2D3,0xCD
0x2D4,0xCC
0x2D5,0xCB
0x2D6,0xCB
0x2D7,0xCD
0x2D8,0xD1
0x2D9,0xD7
0x2DA,0xDE
0x2DB,0xE5
0x2DC,0xEC
0x2DD,0xF3
0x2DE,0xF8
0x2DF,0xFC
0x2E0,0xFE
0x2E1,0xFE
0x2E2,0xFC
0x2E3,0xF8
0x2E4,0xF2
0x2E5,0xEB
0x2E6,0xE4
0x2E7,0xDD
0x2E8,0xD5
0x2E9,0xCE
0x2EA,0xC6
0x2EB,0xBF
0x2EC,0xBA
0x2ED,0xB5
0x2EE,0xB2
0x2EF,0xAE
0x2F0,0xA8
0x2F1,0xA0
0x2F2,0x97
0x2F3,0x8E
0x2F4,0x86
0x2F5,0x7F
0x2F6,0x78
0x2F7,0x73
0x2F8,0x6F
0x2F9,0x6B
0x2FA,0x68
0x2FB,0x66
0x2FC,0x63
0x2FD,0x60
0x2FE,0x5A
0x2FF,0x53
0x300,0x4C
0x301,0x45
0x302,0x3E
0x303,0x39
0x304,0x34
0x305,0x31
0x306,0x2E
0x307,0x2C
0x308,0x2A
0x309,0x28
0x30A,0x25
0x30B,0x22
0x30C,0x1F
0x30D,0x19
0x30E,0x14
0x30F,0x10
0x310,0x0D
0x311,0x0D
0x312,0x0F
0x313,0x12
0x314,0x16
0x315,0x1B
0x316,0x20
0x317,0x24
0x318,0x29
0x319,0x2C
0x31A,0x2D
0x31B,0x2D
0x31C,0x2B
0x31D,0x2A
0x31E,0x2A
0x31F,0x2D
0x320,0x33
0x321,0x3B
0x322,0x45
0x323,0x4E
0x324,0x55
0x325,0x59
0x326,0x5A
0x327,0x5A
0x328,0x59
0x329,0x58
0x32A,0x58
0x32B,0x59
0x32C,0x5B
0x32D,0x5C
0x32E,0x5E
0x32F,0x61
0x330,0x64
0x331,0x69
0x332,0x6E
0x333,0x72
0x334,0x75
0x335,0x76
0x336,0x73
0x337,0x6E
0x338,0x68
0x339,0x63
0x33A,0x60
0x33B,0x62
0x33C,0x66
0x33D,0x6C
0x33E,0x71
0x33F,0x74
0x340,0x74
0x341,0x73
0x342,0x70
0x343,0x6E
0x344,0x6D
0x345,0x6C
0x346,0x6C
0x347,0x6C
0x348,0x6C
0x349,0x6E
0x34A,0x71
0x34B,0x75
0x34C,0x7A
0x34D,0x7D
0x34E,0x7F
0x34F,0x7E
0x350,0x7B
0x351,0x76
0x352,0x70
0x353,0x6B
0x354,0x67
0x355,0x64
0x356,0x62
0x357,0x63
0x358,0x66
0x359,0x68
0x35A,0x6B
0x35B,0x6D
0x35C,0x6F
0x35D,0x73
0x35E,0x77
0x35F,0x7C
0x360,0x80
0x361,0x82
0x362,0x84
0x363,0x86
0x364,0x8A
0x365,0x8F
0x366,0x95
0x367,0x99
0x368,0x9B
0x369,0x9A
0x36A,0x98
0x36B,0x94
0x36C,0x92
0x36D,0x90
0x36E,0x8F
0x36F,0x90
0x370,0x92
0x371,0x94
0x372,0x96
0x373,0x98
0x374,0x99
0x375,0x9B
0x376,0x9D
0x377,0x9F
0x378,0xA1
0x379,0xA3
0x37A,0xA4
0x37B,0xA6
0x37C,0xA7
0x37D,0xA9
0x37E,0xAA
0x37F,0xAC
0x380,0xAE
0x381,0xB1
0x382,0xB5
0x383,0xBA
0x384,0xBF
0x385,0xC3
0x386,0xC5
0x387,0xC6
0x388,0xC7
0x389,0xC9
0x38A,0xCA
0x38B,0xCC
0x38C,0xCE
0x38D,0xCF
0x38E,0xCE
0x38F,0xCD
0x390,0xCC
0x391,0xCA
0x392,0xC9
0x393,0xC7
0x394,0xC6
0x395,0xC6
0x396,0xC7
0x397,0xCA
0x398,0xD0
0x399,0xD6
0x39A,0xDE
0x39B,0xE5
0x39C,0xEB
0x39D,0xF1
0x39E,0xF6
0x39F,0xFA
0x3A0,0xFD
0x3A1,0xFD
0x3A2,0xFB
0x3A3,0xF6
0x3A4,0xEF
0x3A5,0xE8
0x3A6,0xE2
0x3A7,0xDB
0x3A8,0xD6
0x3A9,0xD0
0x3AA,0xCB
0x3AB,0xC6
0x3AC,0xC2
0x3AD,0xBD
0x3AE,0xB8
0x3AF,0xB2
0x3B0,0xA9
0x3B1,0xA0
0x3B2,0x96
0x3B3,0x8E
0x3B4,0x86
0x3B5,0x80
0x3B6,0x7C
0x3B7,0x78
0x3B8,0x74
0x3B9,0x71
0x3BA,0x6D
0x3BB,0x69
0x3BC,0x65
0x3BD,0x5F
0x3BE,0x59
0x3BF,0x51
0x3C0,0x4A
0x3C1,0x43
0x3C2,0x3E
0x3C3,0x3A
0x3C4,0x38
0x3C5,0x36
0x3C6,0x35
0x3C7,0x32
0x3C8,0x2E
0x3C9,0x2A
0x3CA,0x25
0x3CB,0x21
0x3CC,0x1B
0x3CD,0x16
0x3CE,0x11
0x3CF,0x0D
0x3D0,0x0B
0x3D1,0x0C
0x3D2,0x0F
0x3D3,0x15
0x3D4,0x1B
0x3D5,0x21
0x3D6,0x25
0x3D7,0x26
0x3D8,0x25
0x3D9,0x22
0x3DA,0x20
0x3DB,0x1F
0x3DC,0x22
0x3DD,0x26
0x3DE,0x2C
0x3DF,0x32
0x3E0,0x38
0x3E1,0x3E
0x3E2,0x43
0x3E3,0x48
0x3E4,0x4D
0x3E5,0x51
0x3E6,0x54
0x3E7,0x56
0x3E8,0x56
0x3E9,0x54
0x3EA,0x51
0x3EB,0x4F
0x3EC,0x51
0x3ED,0x56
0x3EE,0x5E
0x3EF,0x67
0x3F0,0x6E
0x3F1,0x72
0x3F2,0x72
0x3F3,0x6F
0x3F4,0x6B
0x3F5,0x67
0x3F6,0x65
0x3F7,0x64
0x3F8,0x64
0x3F9,0x65
0x3FA,0x67
0x3FB,0x68
0x3FC,0x6A
0x3FD,0x6D
0x3FE,0x6F
0x3FF,0x70
0x400,0x5F
0x401,0x5B
0x402,0x57
0x403,0x52
0x404,0x4D
0x405,0x47
0x406,0x41
0x407,0x3A
0x408,0x33
0x409,0x2C
0x40A,0x24
0x40B,0x1E
0x40C,0x19
0x40D,0x18
0x40E,0x19
0x40F,0x1D
0x410,0x20
0x411,0x22
0x412,0x21
0x413,0x1E
0x414,0x19
0x415,0x15
0x416,0x12
0x417,0x12
0x418,0x13
0x419,0x17
0x41A,0x1B
0x41B,0x1F
0x41C,0x24
0x41D,0x2A
0x41E,0x2F
0x41F,0x34
0x420,0x39
0x421,0x3B
0x422,0x3B
0x423,0x3A
0x424,0x39
0x425,0x39
0x426,0x3C
0x427,0x41
0x428,0x48
0x429,0x4E
0x42A,0x54
0x42B,0x58
0x42C,0x5B
0x42D,0x5D
0x42E,0x5E
0x42F,0x5E
0x430,0x5E
0x431,0x5E
0x432,0x5D
0x433,0x5D
0x434,0x5E
0x435,0x60
0x436,0x63
0x437,0x66
0x438,0x69
0x439,0x6B
0x43A,0x6C
0x43B,0x6C
0x43C,0x6B
0x43D,0x68
0x43E,0x65
0x43F,0x62
0x440,0x5F
0x441,0x5E
0x442,0x60
0x443,0x64
0x444,0x69
0x445,0x6D
0x446,0x70
0x447,0x71
0x448,0x72
0x449,0x72
0x44A,0x73
0x44B,0x74
0x44C,0x75
0x44D,0x75
0x44E,0x74
0x44F,0x73
0x450,0x72
0x451,0x71
0x452,0x6F
0x453,0x6C
0x454,0x69
0x455,0x66
0x456,0x63
0x457,0x61
0x458,0x60
0x459,0x60
0x45A,0x60
0x45B,0x61
0x45C,0x63
0x45D,0x66
0x45E,0x6A
0x45F,0x6F
0x460,0x76
0x461,0x7C
0x462,0x81
0x463,0x84
0x464,0x85
0x465,0x85
0x466,0x85
0x467,0x86
0x468,0x86
0x469,0x87
0x46A,0x88
0x46B,0x89
0x46C,0x8A
0x46D,0x8C
0x46E,0x8E
0x46F,0x90
0x470,0x90
0x471,0x90
0x472,0x90
0x473,0x90
0x474,0x91
0x475,0x93
0x476,0x95
0x477,0x97
0x478,0x98
0x479,0x99
0x47A,0x9B
0x47B,0x9C
0x47C,0x9E
0x47D,0xA0
0x47E,0xA2
0x47F,0xA4
0x480,0xA6
0x481,0xA9
0x482,0xAB
0x483,0xAE
0x484,0xB2
0x485,0xB7
0x486,0xBD
0x487,0xC2
0x488,0xC6
0x489,0xC9
0x48A,0xCB
0x48B,0xCC
0x48C,0xCC
0x48D,0xCB
0x48E,0xC8
0x48F,0xC4
0x490,0xBF
0x491,0xBC
0x492,0xB9
0x493,0xB9
0x494,0xBA
0x495,0xBE
0x496,0xC4
0x497,0xCC
0x498,0xD3
0x499,0xDA
0x49A,0xE0
0x49B,0xE4
0x49C,0xE8
0x49D,0xEA
0x49E,0xED
0x49F,0xEF
0x4A0,0xF1
0x4A1,0xF3
0x4A2,0xF2
0x4A3,0xF0
0x4A4,0xEF
0x4A5,0xEE
0x4A6,0xEE
0x4A7,0xEF
0x4A8,0xED
0x4A9,0xE9
0x4AA,0xE1
0x4AB,0xD7
0x4AC,0xCC
0x4AD,0xC3
0x4AE,0xBD
0x4AF,0xB9
0x4B0,0xB7
0x4B1,0xB5
0x4B2,0xB2
0x4B3,0xAD
0x4B4,0xA7
0x4B5,0x9F
0x4B6,0x96
0x4B7,0x8E
0x4B8,0x87
0x4B9,0x81
0x4BA,0x7C
0x4BB,0x78
0x4BC,0x73
0x4BD,0x6E
0x4BE,0x69
0x4BF,0x66
0x4C0,0x64
0x4C1,0x63
0x4C2,0x62
0x4C3,0x5E
0x4C4,0x57
0x4C5,0x4E
0x4C6,0x43
0x4C7,0x39
0x4C8,0x30
0x4C9,0x2B
0x4CA,0x28
0x4CB,0x27
0x4CC,0x27
0x4CD,0x27
0x4CE,0x27
0x4CF,0x25
0x4D0,0x24
0x4D1,0x23
0x4D2,0x21
0x4D3,0x1E
0x4D4,0x1A
0x4D5,0x16
0x4D6,0x13
0x4D7,0x12
0x4D8,0x14
0x4D9,0x1A
0x4DA,0x20
0x4DB,0x27
0x4DC,0x2C
0x4DD,0x30
0x4DE,0x32
0x4DF,0x32
0x4E0,0x33
0x4E1,0x33
0x4E2,0x33
0x4E3,0x35
0x4E4,0x37
0x4E5,0x3B
0x4E6,0x40
0x4E7,0x45
0x4E8,0x4A
0x4E9,0x4F
0x4EA,0x53
0x4EB,0x57
0x4EC,0x5A
0x4ED,0x5B
0x4EE,0x5C
0x4EF,0x5B
0x4F0,0x5A
0x4F1,0x59
0x4F2,0x59
0x4F3,0x5B
0x4F4,0x5F
0x4F5,0x64
0x4F6,0x69
0x4F7,0x6D
0x4F8,0x6E
0x4F9,0x6D
0x4FA,0x6A
0x4FB,0x67
0x4FC,0x64
0x4FD,0x62
0x4FE,0x61
0x4FF,0x60
0x500,0x61
0x501,0x63
0x502,0x65
0x503,0x67
0x504,0x6A
0x505,0x6B
0x506,0x6D
0x507,0x6E
0x508,0x70
0x509,0x71
0x50A,0x74
0x50B,0x75
0x50C,0x76
0x50D,0x76
0x50E,0x75
0x50F,0x74
0x510,0x72
0x511,0x71
0x512,0x6F
0x513,0x6D
0x514,0x6B
0x515,0x68
0x516,0x64
0x517,0x61
0x518,0x5E
0x519,0x5D
0x51A,0x5E
0x51B,0x60
0x51C,0x64
0x51D,0x68
0x51E,0x6D
0x51F,0x73
0x520,0x78
0x521,0x7C
0x522,0x7F
0x523,0x81
0x524,0x81
0x525,0x83
0x526,0x84
0x527,0x86
0x528,0x87
0x529,0x89
0x52A,0x8B
0x52B,0x8C
0x52C,0x8C
0x52D,0x8C
0x52E,0x8D
0x52F,0x8D
0x530,0x8E
0x531,0x90
0x532,0x91
0x533,0x91
0x534,0x91
0x535,0x92
0x536,0x94
0x537,0x96
0x538,0x98
0x539,0x99
0x53A,0x9A
0x53B,0x9B
0x53C,0x9C
0x53D,0x9E
0x53E,0xA0
0x53F,0xA2
0x540,0xA4
0x541,0xA6
0x542,0xA9
0x543,0xAD
0x544,0xB2
0x545,0xB7
0x546,0xBC
0x547,0xC1
0x548,0xC7
0x549,0xCB
0x54A,0xCE
0x54B,0xCE
0x54C,0xCB
0x54D,0xC6
0x54E,0xC0
0x54F,0xBB
0x550,0xB8
0x551,0xB8
0x552,0xB9
0x553,0xBB
0x554,0xBD
0x555,0xC0
0x556,0xC3
0x557,0xC9
0x558,0xD0
0x559,0xD7
0x55A,0xDE
0x55B,0xE4
0x55C,0xE7
0x55D,0xE8
0x55E,0xE8
0x55F,0xE8
0x560,0xEA
0x561,0xED
0x562,0xF2
0x563,0xF6
0x564,0xF8
0x565,0xF8
0x566,0xF5
0x567,0xEF
0x568,0xE7
0x569,0xDF
0x56A,0xD9
0x56B,0xD4
0x56C,0xD0
0x56D,0xCD
0x56E,0xC9
0x56F,0xC3
0x570,0xBD
0x571,0xB8
0x572,0xB2
0x573,0xAE
0x574,0xA9
0x575,0xA3
0x576,0x9C
0x577,0x93
0x578,0x89
0x579,0x81
0x57A,0x7A
0x57B,0x76
0x57C,0x75
0x57D,0x75
0x57E,0x75
0x57F,0x73
0x580,0x6F
0x581,0x69
0x582,0x62
0x583,0x5B
0x584,0x53
0x585,0x4C
0x586,0x43
0x587,0x3B
0x588,0x34
0x589,0x30
0x58A,0x2E
0x58B,0x2E
0x58C,0x2E
0x58D,0x2E
0x58E,0x2D
0x58F,0x2A
0x590,0x25
0x591,0x20
0x592,0x1B
0x593,0x16
0x594,0x12
0x595,0x11
0x596,0x13
0x597,0x16
0x598,0x1B
0x599,0x20
0x59A,0x24
0x59B,0x27
0x59C,0x29
0x59D,0x2A
0x59E,0x2B
0x59F,0x2C
0x5A0,0x2D
0x5A1,0x2E
0x5A2,0x2F
0x5A3,0x31
0x5A4,0x34
0x5A5,0x38
0x5A6,0x3E
0x5A7,0x45
0x5A8,0x4C
0x5A9,0x51
0x5AA,0x54
0x5AB,0x54
0x5AC,0x54
0x5AD,0x53
0x5AE,0x53
0x5AF,0x53
0x5B0,0x55
0x5B1,0x57
0x5B2,0x5B
0x5B3,0x60
0x5B4,0x65
0x5B5,0x68
0x5B6,0x6A
0x5B7,0x6A
0x5B8,0x69
0x5B9,0x67
0x5BA,0x65
0x5BB,0x63
0x5BC,0x63
0x5BD,0x62
0x5BE,0x63
