file,class,std,autocorr,entropy,f0
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_1856.wav,audio,17162.1,0.921,5.43,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_1920.wav,audio,20157.6,0.881,5.07,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_1984.wav,audio,11729.8,0.743,5.13,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2048.wav,audio,16157.4,0.99,4.28,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2112.wav,audio,20324.9,0.987,4.82,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2176.wav,audio,21496.2,0.982,4.91,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2240.wav,audio,17303.5,0.957,4.89,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2304.wav,audio,17249.3,0.966,4.57,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2368.wav,audio,18263.0,0.988,4.69,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2432.wav,audio,12308.0,0.887,4.7,344.5
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2496.wav,audio,16881.8,0.92,4.71,344.5
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2560.wav,audio,16157.4,0.99,4.28,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2624.wav,audio,20324.9,0.987,4.82,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2688.wav,audio,21496.2,0.982,4.91,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2752.wav,audio,17303.5,0.957,4.89,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2816.wav,audio,17249.3,0.966,4.57,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2880.wav,audio,18263.0,0.988,4.69,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_2944.wav,audio,12308.0,0.887,4.7,344.5
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_3008.wav,audio,16881.8,0.92,4.71,344.5
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_3072.wav,audio,13931.1,0.827,4.4,172.3
../data/addr_000011/samples/audios/audio_out/chunk_64/sample_3136.wav,audio,13523.7,0.396,4.33,861.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_0.wav,audio,11513.2,0.478,3.51,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_64.wav,audio,15650.1,0.412,3.86,2756.2
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_128.wav,audio,13579.0,0.497,2.95,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_192.wav,noise,21806.3,0.217,3.06,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_256.wav,noise,21672.2,0.089,3.33,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_320.wav,noise,20907.5,0.283,3.37,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_384.wav,audio,24773.0,0.767,2.71,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_448.wav,audio,16836.3,0.683,3.1,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_512.wav,audio,11513.2,0.478,3.51,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_576.wav,audio,15650.1,0.412,3.86,2756.2
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_640.wav,audio,13579.0,0.497,2.95,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_704.wav,noise,21806.3,0.217,3.06,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_768.wav,noise,21672.2,0.089,3.33,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_832.wav,noise,20907.5,0.283,3.37,0
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_896.wav,audio,24773.0,0.767,2.71,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_960.wav,audio,12440.0,0.956,3.9,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1024.wav,audio,13926.2,0.996,5.36,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1088.wav,audio,14802.9,0.971,5.38,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1152.wav,audio,9430.9,0.91,5.08,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1216.wav,audio,25295.7,0.989,4.74,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1280.wav,audio,16590.0,0.992,5.3,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1344.wav,audio,19242.4,0.947,5.52,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1408.wav,audio,20287.0,0.9,5.52,258.4
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,10814.7,0.837,5.46,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,13926.2,0.996,5.36,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,14802.9,0.971,5.38,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,9430.9,0.91,5.08,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,25295.7,0.989,4.74,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,16590.0,0.992,5.3,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,19242.4,0.947,5.52,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,20287.0,0.9,5.52,258.4
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,11597.2,0.846,4.92,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,14374.9,0.991,4.69,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,16856.9,0.99,5.13,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,15686.0,0.989,5.16,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,14082.1,0.983,4.87,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,14044.1,0.987,4.95,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,12232.7,0.975,4.94,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,13889.5,0.996,5.01,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,12461.4,0.962,4.56,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,14374.9,0.991,4.69,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,16856.9,0.99,5.13,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,15686.0,0.989,5.16,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,14082.1,0.983,4.87,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,14044.1,0.987,4.95,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,12232.7,0.975,4.94,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,13889.5,0.996,5.01,86.1
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,13106.5,0.898,4.86,172.3
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,13277.2,0.603,4.71,947.5
../data/addr_000011/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,12715.5,0.782,5.11,86.1
