file,class,std,autocorr,entropy,f0
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,15302.3,0.971,5.44,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,12100.2,0.989,5.22,86.1
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,11339.9,0.945,5.13,258.4
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,11477.8,0.968,4.91,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,15277.6,0.973,5.26,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,12223.5,0.989,5.15,86.1
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,14333.7,0.985,5.22,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,14048.1,0.993,5.16,86.1
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,15302.3,0.971,5.44,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,12100.2,0.989,5.22,86.1
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,11339.9,0.945,5.13,258.4
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,11477.8,0.968,4.91,172.3
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,18482.6,0.966,5.24,86.1
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,17958.3,0.984,5.24,258.4
../data/addr_100010/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,12421.0,0.987,5.14,86.1
