file,class,std,autocorr,entropy,f0
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1664.wav,audio,12949.2,0.715,4.31,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1728.wav,audio,13005.5,0.655,4.24,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1792.wav,audio,11837.1,0.602,4.47,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1856.wav,audio,12034.9,0.795,4.65,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1920.wav,audio,13520.2,0.787,4.57,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_1984.wav,audio,12908.2,0.738,4.68,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2048.wav,audio,13606.0,0.792,4.93,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2112.wav,audio,13357.4,0.852,5.01,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2176.wav,audio,14157.2,0.878,5.18,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2240.wav,audio,13036.2,0.822,5.14,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2304.wav,audio,14353.8,0.883,4.99,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2368.wav,audio,14079.8,0.894,5.15,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2432.wav,audio,14150.0,0.849,5.04,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2496.wav,audio,14348.0,0.918,5.19,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2560.wav,audio,13606.0,0.792,4.93,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2624.wav,audio,13357.4,0.852,5.01,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2688.wav,audio,14157.2,0.878,5.18,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2752.wav,audio,13036.2,0.822,5.14,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2816.wav,audio,14353.8,0.883,4.99,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2880.wav,audio,14079.8,0.894,5.15,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_2944.wav,audio,14150.0,0.849,5.04,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_3008.wav,audio,14348.0,0.918,5.19,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_3072.wav,audio,15094.8,0.942,5.05,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_3136.wav,audio,15757.7,0.932,5.07,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_3200.wav,audio,15127.6,0.923,5.13,172.3
../data/addr_000100/samples/audios/audio_out/chunk_64/sample_3264.wav,audio,16183.2,0.932,5.09,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_0.wav,audio,17741.3,0.843,5.59,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_64.wav,audio,22451.0,0.86,5.23,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_128.wav,audio,19619.7,0.985,2.72,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_192.wav,audio,14624.1,0.983,3.55,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_256.wav,audio,16311.2,0.992,5.62,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_320.wav,audio,14455.7,0.986,5.21,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_384.wav,audio,13239.7,0.969,5.25,258.4
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_448.wav,audio,17717.5,0.93,5.62,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_512.wav,audio,17741.3,0.843,5.59,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_576.wav,audio,22451.0,0.86,5.23,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_640.wav,audio,19619.7,0.985,2.72,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_704.wav,audio,14624.1,0.983,3.55,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_768.wav,audio,16311.2,0.992,5.62,86.1
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_832.wav,audio,14455.7,0.986,5.21,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_896.wav,audio,13239.7,0.969,5.25,258.4
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_960.wav,audio,12402.4,0.874,4.89,344.5
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1024.wav,audio,10966.7,0.78,4.35,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1088.wav,audio,11888.9,0.761,4.65,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1152.wav,audio,12486.8,0.687,4.68,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1216.wav,audio,11863.5,0.664,4.71,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1280.wav,audio,12359.8,0.758,4.76,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1344.wav,audio,12077.7,0.785,4.86,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1408.wav,audio,12027.2,0.792,4.9,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1472.wav,audio,10818.5,0.781,4.72,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1536.wav,audio,10966.7,0.78,4.35,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1600.wav,audio,11888.9,0.761,4.65,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1664.wav,audio,12486.8,0.687,4.68,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1728.wav,audio,11863.5,0.664,4.71,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1792.wav,audio,12359.8,0.758,4.76,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1856.wav,audio,12077.7,0.785,4.86,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1920.wav,audio,12027.2,0.792,4.9,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_1984.wav,audio,12895.6,0.763,5.08,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2048.wav,audio,13391.3,0.858,5.33,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2112.wav,audio,13516.4,0.865,5.49,258.4
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2176.wav,audio,14088.1,0.885,5.46,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2240.wav,audio,13780.4,0.886,5.42,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2304.wav,audio,13904.4,0.889,5.45,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2368.wav,audio,14278.3,0.905,5.48,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2432.wav,audio,14371.3,0.914,5.54,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2496.wav,audio,14403.9,0.897,5.47,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2560.wav,audio,13391.3,0.858,5.33,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2624.wav,audio,13516.4,0.865,5.49,258.4
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2688.wav,audio,14088.1,0.885,5.46,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2752.wav,audio,13780.4,0.886,5.42,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2816.wav,audio,13904.4,0.889,5.45,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2880.wav,audio,14278.3,0.905,5.48,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_2944.wav,audio,14371.3,0.914,5.54,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_3008.wav,audio,14052.8,0.929,5.49,172.3
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_3072.wav,audio,15287.2,0.938,5.55,258.4
../data/addr_000100/samples/audios/audio_out/chunk_128/sample_3136.wav,audio,15828.4,0.941,5.49,172.3
